Fecha;Temp Media (ºC);Temp Max (ºC);Hora Temp Max;Temp Mínima (ºC);Hora Temp Min;Humedad Media (%);Humedad Max (%);Hora Hum Max;Humedad Min (%);Hora Hum Mín;Velviento (m/s);DirViento (º);VelVientoMax (m/s);Hora VelMax;Dir viento Vel Max (º);Radiación (MJ/m2);Precipitación (mm);PePMon;EtPMon
22/02/2008;6,18;12,36;13:30;0,83;5:10;82,6;95,4;5:50;60,68;13:30;1,13;76,4;4,87;16:47;113,1;10,53;0,2;0;1,34
23/02/2008;7,6;13,77;15:10;1,1;5:20;80,8;94,4;5:50;61,62;15:30;1,07;80;4,51;15:56;124,1;11,08;0;0;1,42
24/02/2008;8,27;9,99;13:30;6,25;23:50;92,6;94,2;8:40;90;18:00;0,66;320,5;2,57;23:57;24,92;2,51;0;0;0,67
25/02/2008;10,49;18,09;14:50;4,38;6:50;80,9;94,8;7:00;47,71;13:40;1,25;82;4,6;14:58;137,3;13,84;0,2;0;2,01
26/02/2008;11,36;19,89;14:00;4,98;6:40;74,7;93,4;1:40;32,46;13:50;1,33;55,73;4,8;15:21;167,6;16,56;0;0;2,5
27/02/2008;12,13;20,77;13:30;5,66;5:50;66,02;86,2;5:50;28,97;13:50;1,67;71,9;5,66;15:05;135,3;17,13;0;0;2,91
28/02/2008;10,5;16,03;11:40;6,92;3:00;75;88,1;14:20;53,57;11:00;1,36;36,26;5,34;10:18;38,43;9,93;0;0;1,75
29/02/2008;10,37;17,17;12:30;4,38;5:00;76,2;93,4;22:50;45,9;13:00;1,36;39,38;4,98;15:34;41,08;12,05;0,2;0;1,98
01/03/2008;11,55;20,37;15:40;4,65;5:50;69,58;92,8;0:10;31,39;12:40;1,44;48,87;5,56;15:40;39,15;17,97;0;0;2,76
02/03/2008;12,47;19,9;15:10;5,72;23:50;61,48;81,7;0:50;35,42;14:20;1,51;85,3;4,63;13:03;169,7;18,55;0;0;2,82
03/03/2008;13,56;22,7;13:40;4,38;5:40;56,14;81,8;1:10;28,16;15:50;1,46;61,26;4,86;16:23;120,8;19,28;0;0;3,15
04/03/2008;10,39;16,57;11:50;4,58;23:50;47,64;87,6;7:10;23,05;20:10;2,44;17,25;8,99;15:40;14,96;17,13;0;0;3,1
05/03/2008;4,43;8,56;13:20;0,63;23:50;30,9;41,23;4:20;14,86;9:10;3,48;357,8;11,94;10:20;13,93;16,88;0;0;3,18
06/03/2008;4,47;11,3;16:50;-1,5;6:20;33,88;53,27;20:20;17,26;15:20;2,07;350,2;8,09;12:29;26,99;20,16;0,2;0;2,81
07/03/2008;11,76;18,65;14:20;1,02;3:50;19,93;49,97;3:50;11,88;15:10;2,22;336;7,8;13:05;313,6;20,45;0;0;3,73
08/03/2008;10,81;19,57;14:10;2,96;6:20;34,56;72,3;20:30;13,15;13:40;1,87;45,22;6,62;15:29;138,6;19,57;0;0;3,51
09/03/2008;10,15;19,1;15:30;1,78;6:30;47,77;69,21;0:10;24,48;16:00;1,66;329,9;6,1;13:31;210,2;20,28;0;0;3,21
10/03/2008;10,51;15,4;14:40;5,79;6:00;52,07;69,01;23:40;23,77;15:00;2,16;286,6;8,51;16:12;282;8,72;0;0;2,69
11/03/2008;15,5;23,96;15:30;9,85;21:40;52,28;74,5;6:40;25,61;15:30;1,69;312,3;7,1;14:13;266,7;18,04;0;0;3,66
12/03/2008;15,23;24,77;13:10;6,72;4:40;52,25;79,7;4:50;22,26;13:00;1,8;61,04;5,84;11:29;223;20,66;0;0;3,98
13/03/2008;14,38;21,77;13:10;7,72;6:10;53,68;80,4;22:50;33;13:10;1,75;96,9;6,19;12:54;129;19,13;0;0;3,41
14/03/2008;14,08;22,78;15:50;7,12;6:00;53,92;78,7;0:30;24,95;16:20;1,7;77,7;5,16;15:33;125,1;18,24;0;0;3,56
15/03/2008;15,56;26,32;13:50;7,05;3:40;43,65;68,69;6:40;12,67;14:00;2,01;335,1;9,53;13:11;248,3;13,52;0;0;4,28
16/03/2008;13,74;22,23;13:50;7,52;4:10;41,93;63,73;0:50;17,3;13:20;1,68;50,81;5,85;13:01;156,8;20,78;0;0;3,88
17/03/2008;13,46;21,31;12:30;5,32;6:00;32,22;56,26;21:00;16,93;8:50;2,03;78,6;6,2;12:36;157,1;19,22;0;0;3,99
18/03/2008;12,05;19,84;15:20;5,92;22:10;47,38;78,7;6:20;11,81;15:50;1,5;312,5;5,54;16:12;162,9;21,21;0;0;3,54
19/03/2008;9,96;17,24;13:40;3,65;6:20;48,53;68,34;6:20;28,59;13:40;1,55;94,9;6,35;13:28;112,2;19,72;0;0;3,1
20/03/2008;8,16;10,33;12:40;6,31;2:40;73,8;;;;;1,4;91,1;4,76;18:13;62,7;3,39;0,6;0;1,17
21/03/2008;10,95;18,16;15:40;4,98;5:50;61,81;94;7:50;24,82;15:40;1,18;282,7;6,99;12:40;297,6;20,65;0;0;3
22/03/2008;12,57;19,92;14:10;5,65;23:50;42,51;80,3;22:00;14,76;14:10;3,18;281,6;10,48;18:09;267;22,48;0,6;0;4,65
23/03/2008;4,97;10,11;13:40;-0,24;21:10;49,53;79,8;1:10;26,26;14:50;2,71;328,9;8,55;11:07;331,1;22,87;0,2;0;2,98
24/03/2008;8,46;17,63;16:20;-2,17;3:50;39,59;69,53;3:50;19,79;16:20;1,46;11,58;5,61;11:08;320,4;23,9;0;0;3,39
25/03/2008;10,34;18,9;13:30;0,98;6:20;47,64;73,5;6:10;23,88;14:10;1,28;50,41;6,4;15:40;160,7;19,77;0;0;3,14
26/03/2008;12,6;19,3;13:50;6,31;2:20;45,81;68,45;4:50;21,74;13:10;3,13;298,6;10,77;17:26;284,4;23,07;0;0;4,58
27/03/2008;12,48;17,04;14:00;5,17;5:40;50,63;64,61;6:00;37,85;12:40;3,38;282,1;9,66;14:40;307,4;24,22;0;0;4,08
28/03/2008;15,35;24,29;13:40;7,99;6:10;49,72;75,6;6:30;22,86;13:00;1,58;125,3;5,68;13:59;143,8;23,75;0;0;4,29
29/03/2008;12,34;18,37;15:20;5,72;23:40;58,63;78,2;6:50;44,54;15:50;1,58;85;7,29;14:13;138,8;17,47;0;0;2,96
30/03/2008;14,35;23,57;14:30;4,98;5:40;48,16;75,6;6:00;18,64;15:00;2,14;317,9;7,19;14:01;221,4;22,92;0;0;4,61
31/03/2008;12,15;17,31;15:10;5,05;4:20;32,13;60,04;4:20;16,51;15:10;2,03;328,8;6;15:31;326,7;25,14;0;0;4,11
01/04/2008;12,34;19,84;15:20;4,71;21:20;35,33;54,2;23:50;23,21;14:20;2,6;15,44;10,04;8:43;30,81;24,44;0,4;0;4,6
02/04/2008;11,81;20,56;13:50;3,52;5:10;36,6;61,61;5:20;17,98;13:00;1,77;67,32;6,89;13:58;156,8;25,41;0;0;4,27
03/04/2008;14,41;23,9;14:20;5,59;4:50;23,46;38,59;1:20;10,2;8:50;1,99;74,5;6,68;14:20;134,6;26,57;0;0;5,17
04/04/2008;11,57;18,96;13:40;4,97;21:40;46,63;82,4;0:00;24,5;10:10;2,35;106,3;7,5;17:10;129,2;25,89;0;0;4,27
05/04/2008;10,51;19,37;15:30;0,77;4:00;64;92,4;4:30;34,14;14:00;1,78;101,4;5,59;11:17;152,5;25,96;0;0;3,81
06/04/2008;17,93;27,44;14:00;7,32;0:50;36,05;76,8;0:50;10,59;17:30;2,08;317,5;8,63;14:25;227;24,2;0;0;5,41
07/04/2008;15,02;22,06;11:20;8,53;4:10;46,89;68,36;3:50;19,13;10:30;2,37;206,1;9,98;16:18;241,7;11,7;0;0;3,97
08/04/2008;13,39;17,12;12:30;9,25;23:10;61,15;92,3;23:10;38,87;11:00;2,32;232,4;8,8;2:36;244,9;11;1,8;0;2,71
09/04/2008;16,22;20,08;14:30;9,26;1:50;60,7;90,5;1:50;43,56;8:30;3,13;252,1;11,15;6:09;273;12,27;0,4;0;3,23
10/04/2008;16,81;22,59;14:20;10,31;5:50;47,5;76,6;6:00;21,8;14:20;4,06;246,7;12,56;20:54;242,1;22,87;0;0;5,62
11/04/2008;10,85;16,03;13:30;7,13;22:40;46,79;58,69;22:50;26,51;13:30;2,92;272,6;9,25;15:12;262,3;22,81;0;0;4,28
12/04/2008;10,12;17,5;12:50;1,7;5:20;45,88;75,1;5:30;22,14;12:50;1,46;356;5,62;16:19;113,6;21,03;0;0;3,46
13/04/2008;11,58;19,43;13:40;3,79;2:30;43,62;70,1;2:50;17,71;13:40;1,94;25,95;8,13;12:15;247,8;28,15;0;0;4,56
14/04/2008;11,74;20,17;14:20;3,52;2:50;51,68;83,4;23:40;25,35;14:20;1,72;91;6,2;13:07;179,3;26,78;0;0;4,25
15/04/2008;10,32;18,56;14:00;2,37;4:00;58,61;94,3;6:30;25,42;14:20;1,93;99,7;6,62;13:07;141,9;25,64;0;0;4,02
16/04/2008;10,68;17,91;15:10;4,72;5:40;51,57;90,9;22:20;21,94;13:40;1,44;94,1;5,26;18:19;133,5;18,03;0;0;3,25
17/04/2008;14,01;19,45;11:50;6,58;1:40;45,53;93,6;1:20;14,76;12:40;3,01;257,5;12,82;12:12;259,9;24,38;0;0;4,78
18/04/2008;12,63;17,64;15:20;6,58;3:40;48,35;68,78;8:00;26,3;14:40;3,46;250,3;11,37;9:50;271,7;22,96;0,2;0;4,6
19/04/2008;13,34;20,64;15:30;2,78;5:10;47,99;76,5;5:20;25,83;12:40;2,48;238;8,41;18:04;225,7;25,19;0;0;4,63
20/04/2008;11,31;16,12;13:50;7,45;2:00;57,35;83,6;5:00;32,82;14:10;3,4;255,8;12,61;5:10;247,1;23,6;2,2;0;4,12
21/04/2008;11,86;16,85;15:10;5,45;5:30;51,44;73,4;5:40;33,56;17:40;2,26;279,5;7,68;14:38;253,8;20,21;0;0;3,69
22/04/2008;13,84;22,82;15:10;3,52;5:10;48,24;78,2;5:10;25,15;14:20;1,66;317,6;6,57;15:17;136,1;28,9;0;0;4,82
23/04/2008;16,24;24,56;14:00;7,59;3:40;46,07;70,6;5:20;26,42;14:00;1,5;83,4;7,51;14:28;140,4;26,94;0;0;4,85
24/04/2008;17,83;26,96;13:50;10,01;5:20;46,93;71,5;5:20;20,85;13:20;1,7;67,4;6,08;16:57;137,9;25,62;0;0;5,27
25/04/2008;15,92;23,37;13:30;7,39;4:20;46,95;74,7;4:30;28,37;12:30;2,07;90,3;8,15;13:40;116,6;29,56;0;0;5,26
26/04/2008;16,31;25,96;13:30;7,19;4:50;35,81;66,01;5:00;10,6;10:20;1,92;84,5;6,38;17:12;139,3;29,58;0;0;5,83
27/04/2008;15,99;25,09;14:10;6,8;5:10;32,15;62,58;0:00;11,33;12:00;1,92;99,9;6,04;14:28;143,7;29,06;0;0;5,68
28/04/2008;18,58;27,71;13:00;7,52;5:20;35,65;63,52;0:10;14,28;12:30;2,18;332,4;8,69;15:39;239;24,2;0;0;5,8
29/04/2008;15,63;22,11;12:20;9,2;5:10;43,85;66,05;21:10;27,91;10:40;2,04;106,6;6,59;15:38;145,9;29,86;0;0;5,28
30/04/2008;14,73;22,69;14:00;6,19;4:50;40,6;60,7;23:40;17,78;10:50;1,8;62,03;7,32;13:25;213,9;30,13;0;0;5,31
01/05/2008;13,95;22,16;14:20;6,86;5:10;52,89;81,4;23:10;25,16;12:00;2,04;101,4;7,32;15:55;119;30,15;0;0;5,18
02/05/2008;15,26;23,96;13:40;4,51;5:00;40,58;80;5:40;16,79;19:50;1,8;80,8;6,67;16:54;153,8;27,89;0;0;5,19
03/05/2008;16,11;23,96;14:20;9,34;5:30;31,02;56,53;23:20;18,8;8:30;1,6;105,8;5,9;13:32;115,8;25,61;0;0;5,03
04/05/2008;17,58;27,1;14:10;9,34;3:20;37,53;55,59;1:20;15,35;13:00;1,76;85,5;6,4;15:08;173,8;27,42;0;0;5,76
05/05/2008;18,34;26,63;14:10;9,59;4:40;41,73;64,26;5:10;23,53;13:30;1,68;100,3;6,75;14:14;137,1;25,48;0;0;5,29
06/05/2008;17,8;25,43;12:50;9,52;2:20;35,75;51,74;0:00;13,81;10:10;1,89;92,8;6,8;14:05;140;25,69;0;0;5,57
07/05/2008;16,96;23,03;13:50;10,67;4:00;42,99;59,51;0:00;32,05;13:50;2,22;65,07;8,26;14:03;103,6;25,37;0,8;0;5,16
08/05/2008;12,48;14,14;17:30;11,06;7:50;84,9;93,7;11:30;55,35;0:10;1,03;22,66;3,76;3:48;43,88;3,29;33;20,13;1,28
09/05/2008;13,3;18,66;13:00;9,92;23:50;82,9;93;5:50;62,15;13:00;0,93;285,7;5,32;13:34;261,4;11,51;7,8;4,02;2,2
10/05/2008;11,24;15,71;14:30;7,84;9:00;68,41;87,5;23:30;46,45;14:00;2,26;281,4;8,66;15:01;265,5;20,33;2;0;3,37
11/05/2008;11,63;17,58;15:20;8,53;23:30;73,4;89;10:40;46,03;15:50;1,25;2,28;6,08;13:15;27,07;14,26;1,2;0;2,69
12/05/2008;12,15;17,57;11:50;5,59;5:10;75,7;91,2;0:00;46,03;12:00;1,11;53,51;5,61;11:49;222,6;15,83;0,2;0;2,78
13/05/2008;14,65;20,77;13:00;10,53;23:20;72,3;91,2;0:00;48,03;15:00;1,65;114,8;6,76;13:33;192,6;23,79;0;0;4,02
14/05/2008;15,55;22,23;15:10;9,2;4:30;71,7;92,2;5:40;44,66;14:40;1,5;100,2;4,82;15:03;232,3;23,76;0;0;4,14
15/05/2008;15,97;20,64;12:20;11,07;4:50;67,13;86;1:20;43,33;12:30;1,27;132,8;5,56;12:46;105,3;19,33;0;0;3,59
16/05/2008;15,41;22,7;12:40;8,6;4:30;65,99;89;5:00;31,78;12:40;1,5;55,46;6,41;12:06;156,1;21,8;1,4;0;4,17
17/05/2008;14,82;21,5;15:40;10,33;0:00;70,5;90,2;21:10;40,44;15:30;1,22;0,78;5,88;17:59;102,1;20,23;18,4;11,33;3,68
18/05/2008;13,93;19,84;11:30;9,6;2:20;72,2;89,6;2:20;47,38;11:00;1,78;57,91;7,45;12:07;199,3;21,22;2,4;0;3,73
19/05/2008;13,24;18,85;14:10;7,25;5:10;60,17;88,6;2:10;37,44;15:00;1,74;309;6,73;9:37;257,9;19,94;0;0;3,65
20/05/2008;15,92;22,25;16:00;8,4;3:50;49,52;79,5;4:00;25,22;16:20;1,54;313,8;5,88;9:06;232,5;21,59;0;0;4,3
21/05/2008;17,81;;;;;51,43;74,4;0:00;;14:43;1,83;112,6;5,46;16:47;159;4,35;0,2;;
22/05/2008;18,37;25,49;12:40;12,2;5:30;55,76;79,1;3:20;33,18;12:40;1,71;96,5;6,39;14:36;168,7;28,19;0;0;5,4
23/05/2008;19,57;25,9;14:10;12,86;4:50;51,51;73,2;4:00;31,98;11:10;1,95;78,1;6,65;13:53;153,8;27,84;0;0;5,64
24/05/2008;18,11;23,24;15:40;13,2;3:00;49,49;71,6;3:00;22,07;17:30;1,61;6,92;6,54;12:51;136,2;22,52;0;0;4,76
25/05/2008;14,81;18,31;15:00;11,99;22:00;54,69;81,3;22:20;42,27;16:10;2,48;109,5;7,37;10:34;127,9;19,31;0;0;3,88
26/05/2008;14,64;19,5;12:40;10,86;2:50;60,97;85,7;2:40;31,66;12:40;1,33;73,5;4,94;13:53;155,3;20,19;0;0;3,76
27/05/2008;14,55;18,53;15:20;12,19;8:20;58,49;79,3;8:10;38,47;11:10;1,33;302,4;6,39;15:52;213,1;14,11;1,6;0;3,05
28/05/2008;14,85;19,77;16:10;10,26;4:00;56,13;78,3;4:00;33,74;11:00;1,32;334,2;5,64;9:26;258,3;21,28;0;0;3,91
29/05/2008;15,8;23,43;12:50;8,26;4:20;50,83;74,7;5:20;26,21;13:00;1,5;86,8;6,02;13:43;153,9;25,3;0;0;4,79
30/05/2008;15,58;21,25;9:50;12,26;0:00;75,2;92;23:00;45,88;9:50;1,5;39,26;6,28;12:52;24,78;12,39;14,6;8,82;2,9
31/05/2008;13,85;17,98;12:40;11,65;4:10;84,7;93,3;5:30;65,36;12:50;1,7;126,5;6,28;10:09;135,2;13,67;4;1,03;2,56
01/06/2008;14,99;20,64;11:20;9,99;5:20;72,7;93,9;5:50;38,97;13:30;1,13;83,6;5,66;11:36;180,1;19,57;0;0;3,56
02/06/2008;16,41;22,83;12:00;9,47;5:10;58,98;85,1;0:00;36,14;11:50;1,78;92,3;7,18;14:38;208,4;25,95;0;0;4,79
03/06/2008;17,3;23,9;13:40;10,54;5:10;61,64;87,5;23:50;32,45;12:00;1,66;85,6;7,14;14:37;143,1;29,79;0;0;5,34
04/06/2008;17,02;23,17;11:50;10,53;4:40;61,39;90;3:10;35,35;16:10;1,67;96,1;6,31;12:28;125,6;23,79;0,2;0;4,56
05/06/2008;20,18;27,03;13:10;12,73;4:00;50,1;79,2;3:10;26,34;12:30;1,89;77,5;7,13;13:11;162,8;25,05;0;0;5,51
06/06/2008;18,03;24,9;13:30;12,2;0:00;59,99;87,3;23:50;25,27;14:40;2,22;64,67;6,38;16:01;146,4;32,29;0;0;6,14
07/06/2008;17,24;24,57;13:30;9,92;4:40;61,88;89,5;2:30;32,12;13:30;1,77;104,6;6,01;16:08;130,3;28,32;0;0;5,28
08/06/2008;15,18;20,72;12:30;11,6;1:10;75,7;90,7;0:00;48,23;13:10;2,42;122,3;7;12:50;93,8;12,71;4,6;1,53;3,18
09/06/2008;12,92;16,32;13:50;10,06;4:20;83,7;92,2;1:00;68,53;14:00;1,79;31,29;6,27;14:31;56,9;9,46;20;12,31;2
10/06/2008;15,44;22,63;14:10;11,86;23:50;75,9;93,7;23:10;40,91;14:20;1,46;38,05;5,33;19:42;155,1;25,01;14,6;8,85;4,43
11/06/2008;16,11;21,18;12:30;10,93;3:10;79,5;93,8;0:10;56,08;13:30;1,31;82;5,34;14:03;171,3;24,39;0,2;0;4,07
12/06/2008;17,93;23,95;12:40;12,59;5:10;71,2;91,6;0:00;39,56;11:30;1,46;77,4;4,72;16:23;179,2;24,78;1,6;0;4,64
13/06/2008;18,77;26,49;13:50;13;3:40;67,41;88,8;17:20;33,12;12:20;1,5;72,2;9,08;17:06;322,6;31,64;21,8;13,55;5,81
14/06/2008;21,37;29,57;13:20;13,2;4:30;52,19;85,7;0:30;21,65;11:50;2,07;89,4;8,68;13:41;130,6;31,78;0;0;6,78
15/06/2008;22,28;29,96;13:00;13,67;4:40;48,5;86,6;3:30;18,43;11:50;1,62;101,1;7,31;12:46;164,8;30,97;0;0;6,45
16/06/2008;21,89;28,11;14:40;13,4;4:10;38,5;59,04;4:10;26,34;14:50;2,25;309,6;7,07;12:35;228,8;32,81;0;0;6,91
17/06/2008;20,24;26,76;14:50;14,12;2:50;48,32;70,5;3:00;24,2;13:50;1,69;54,41;6,14;17:36;125,5;32,19;0;0;6,28
18/06/2008;19,16;26,36;15:10;11,6;5:00;61,99;87,2;3:20;35,26;14:20;1,68;103,2;6,74;16:15;120,8;32,47;0;0;5,94
19/06/2008;21,23;28,43;12:30;13,33;5:00;56,33;84,9;0:00;28,69;11:20;1,76;91,4;6,2;16:35;113,7;32,05;0;0;6,35
20/06/2008;21,81;29,16;14:50;13,53;5:00;47,47;75;5:00;24,8;13:40;1,73;92,4;5,91;17:00;125,1;32,17;0;0;6,55
