Fecha;Temp Media (ºC);Temp Max (ºC);Hora Temp Max;Temp Mínima (ºC);Hora Temp Min;Humedad Media (%);Humedad Max (%);Hora Hum Max;Humedad Min (%);Hora Hum Mín;Velviento (m/s);DirViento (º);VelVientoMax (m/s);Hora VelMax;Dir viento Vel Max (º);Radiación (MJ/m2);Precipitación (mm);PePMon;EtPMon
05/02/2008;10,36;18,65;14:10;4,65;6:40;63,41;88,5;22:20;35,08;14:00;1,49;251,5;4,02;15:53;108,6;13,92;0;0;2,05
06/02/2008;10,43;19,78;14:20;4,45;7:40;69,47;94,9;0:00;31;14:50;1,25;266,1;3,8;14:44;54,09;14,11;0;0;2,02
07/02/2008;9,43;17,28;15:00;4,05;6:30;70,9;95;0:10;42,14;15:00;1,37;274,6;4,85;13:30;56,88;13,24;0;0;1,79
08/02/2008;9,73;17,33;15:20;3,92;6:40;70,6;89;20:50;42,53;14:20;1,59;21,96;5,12;15:12;80,6;14,33;0;0;1,96
09/02/2008;10,18;15,67;14:20;6,26;22:00;74,6;94,5;2:10;42,28;15:40;1,64;44,69;6;12:03;49,87;13,3;0;0;1,85
10/02/2008;8,31;14,27;15:20;3,45;2:10;73,7;90,2;2:20;50,66;14:10;1,32;27,87;5,12;14:25;51,76;11,44;0;0;1,51
11/02/2008;9,92;12,96;14:30;5,12;0:00;67,75;87,8;0:20;53,36;15:00;1,53;38,88;4,95;10:47;48,86;7,5;0;0;1,4
12/02/2008;9,74;13,1;12:10;7,05;7:30;76,2;94,3;17:10;57,86;12:10;1,96;35,85;7,51;12:56;36,27;6,5;2;0;1,38
13/02/2008;9,7;11,85;13:50;8,05;3:00;77,7;84,7;21:40;66,14;10:10;2,62;34,86;8,56;10:17;45,82;3,32;0;0;1,33
14/02/2008;11,85;14,04;14:10;9,72;0:10;79,6;86,2;8:50;71,3;13:40;3,85;35,76;8,4;12:58;42,47;3,97;0;0;1,51
15/02/2008;12,24;16,34;13:10;9,04;21:40;74,7;87,6;21:50;52,33;12:50;1,88;49,83;6,57;12:16;41,69;7,31;0,6;0;1,74
16/02/2008;10,43;14,04;15:20;7,31;5:10;78,5;90,7;5:40;60,74;15:20;1,14;55,67;5,11;17:27;88,4;6,23;0;0;1,23
17/02/2008;10,59;12,64;16:10;7,51;6:10;76,9;85,8;23:40;64,78;11:30;2,68;38,78;7,31;12:36;63,32;5,11;0;0;1,46
18/02/2008;11,59;13,3;12:50;10,51;2:00;87;95,9;23:10;79,6;12:50;1,47;39,98;6,64;1:38;6,57;3;0;0;0,87
19/02/2008;11,73;13,78;15:10;9,04;23:20;92,5;97,3;23:30;82,1;13:00;0,68;352,8;2,84;11:17;53,03;3,44;2,4;0;0,8
20/02/2008;12,48;19,58;13:20;6,65;4:20;79,5;97;2:10;46,39;13:30;1,26;279,2;3,75;4:58;224,6;12,08;0;0;1,96
21/02/2008;11,53;15,1;13:40;5,58;0:00;89;96,9;23:50;71,3;13:40;0,93;60,83;5;17:11;92,9;4,56;3;0,17;1,01
22/02/2008;9,25;14,63;14:40;3,38;4:20;85;99,6;4:30;63,62;15:50;1,2;36,3;5,64;11:53;50,93;8,96;0;0;1,33
23/02/2008;11,83;14,89;14:40;8,92;0:20;78,5;93,1;0:00;63,14;15:00;2,13;39,3;6,08;15:27;57,3;9,7;1,4;0;1,67
24/02/2008;10,62;11,64;17:10;8,39;23:00;94,1;97,8;23:40;86,5;10:20;1,26;43,99;4,87;10:11;47,53;1,86;8,2;4,31;0,68
25/02/2008;12,04;18,06;14:10;6,45;5:50;87,4;98,5;6:10;64,09;14:10;0,98;29,56;4,12;14:13;73;12,61;0;0;1,69
26/02/2008;13,09;19,72;14:00;8,25;6:50;83,9;97,4;5:20;53,43;13:50;1,13;252,1;4;14:07;93,2;16,29;0;0;2,18
27/02/2008;14,11;21,66;15:40;8,52;23:20;72;91,8;0:00;36,15;15:50;1,43;243,9;4,5;16:22;243;17,4;0;0;2,75
28/02/2008;11,45;19,79;13:10;6,05;4:40;85,5;98,2;5:10;49,56;12:40;0,84;54,45;7,3;14:26;288,4;12,45;4,8;1,69;1,85
29/02/2008;12,51;19,73;13:40;7,32;7:10;82,3;97,4;4:40;53,83;13:50;1,22;237,8;5,12;13:32;99,7;16,58;0,2;0;2,25
01/03/2008;13,52;21,52;15:30;7,32;6:30;74,3;96;3:30;44,18;14:10;1,71;242,6;5,12;15:56;260,3;18,7;0;0;2,86
02/03/2008;14,22;21,39;13:40;8,98;23:40;69,39;84,8;6:20;43,11;13:10;1,55;260;4,54;15:25;112,8;19,02;0;0;2,92
03/03/2008;14,62;24,1;13:50;6,05;6:30;62,83;92,6;0:00;18,14;12:40;1,39;240,7;4,1;17:12;260,4;19,68;0;0;3,34
04/03/2008;13,18;18,94;13:40;7,78;6:00;52,33;94,9;2:00;18,78;21:00;2,14;341,1;9,33;20:59;335,9;17,45;0;0;3,25
05/03/2008;8,44;12,15;14:10;4,84;7:20;26,87;43,58;15:30;15,76;9:00;3,96;351,2;13,07;11:52;347,2;18;0;0;3,93
06/03/2008;6,68;13,88;15:20;-1,48;5:10;37,12;66,01;5:10;14,54;15:30;1,97;316,6;7,5;10:10;40,09;21,17;0;0;3
07/03/2008;10,23;21,66;12:50;-0,76;6:50;47,22;83,3;22:40;12,65;13:10;1,35;343,9;6,92;11:15;300,8;21,23;0;0;3,3
08/03/2008;13,12;19,86;14:20;5,05;6:40;38,16;84,7;23:20;17,65;2:20;1,53;226,7;6,29;14:23;133,2;21,07;0;0;3,27
09/03/2008;11,81;19,79;14:20;2,44;6:20;54,07;84,5;1:40;29;11:50;1,61;237,2;6,33;19:33;285,7;20,56;0;0;3,14
10/03/2008;13,47;18,44;15:20;6,32;6:00;47,25;75,6;6:00;21,58;16:00;2,17;254,1;8,05;15:41;260,2;9,41;0;0;2,97
11/03/2008;17,01;24,31;14:30;9,39;3:10;53,3;77,4;3:10;31,45;12:50;1,39;235,6;5,3;14:34;92;20,12;0;0;3,48
12/03/2008;17,48;25,1;13:10;10,05;6:00;51,89;74,1;6:00;29,97;13:10;1,53;249;5,12;14:53;111,7;21,56;0;0;3,83
13/03/2008;15,38;22,39;15:00;7,45;6:30;60,05;82,8;6:30;33,87;15:00;1,33;48,07;5,25;15:25;130,1;19,85;0;0;3,23
14/03/2008;15,5;23,91;13:40;9,32;3:40;59,97;82;23:40;16,8;14:20;1,12;284;4,14;14:01;105,2;20,7;0;0;3,45
15/03/2008;16,87;24,69;16:30;9,72;0:50;52,88;83,7;1:00;20,56;16:30;1,75;268,1;8,07;20:52;289,2;14,17;0;0;3,6
16/03/2008;15,86;22,46;15:20;8,18;4:50;47,6;68,4;20:00;28,65;15:00;1,24;316,6;5,04;1:12;276;23,18;0;0;3,58
17/03/2008;15,16;22,85;13:30;7,72;6:40;44,48;79,6;21:00;19,88;12:00;1,48;253,7;6,01;12:55;45,71;19,74;0;0;3,62
18/03/2008;15,7;20,92;13:40;8,98;22:30;45,8;72,5;22:30;25,66;10:00;1,89;303,1;6,93;9:02;301,7;22,73;0;0;3,91
19/03/2008;13,23;19,06;13:30;7,86;3:40;49,51;83,1;22:30;27,52;13:30;1,17;219;5,24;13:49;111,1;20,57;0;0;3,09
20/03/2008;11,5;13,63;10:50;9,31;0:00;77,1;96,3;20:40;56,11;12:20;2,1;43,72;5,91;13:35;53,12;6;2;0;1,61
21/03/2008;12,87;19,8;14:10;8,92;0:40;73,7;97;2:50;38,44;14:10;1,52;238,8;5,53;23:48;247,5;20,68;0;0;3,17
22/03/2008;16,07;23,26;13:50;8,85;6:50;39,18;66,43;7:30;13,46;15:20;2,75;254,7;9,72;18:46;237,9;24,13;0;0;5,2
23/03/2008;10,1;14,69;15:30;5,18;0:00;34,65;59,83;0:00;18,03;15:40;3,12;303,1;9,98;3:18;287;24,2;0;0;4,14
24/03/2008;12,4;20,79;14:20;2,51;1:10;33,9;64,05;0:40;15;12:40;2,14;242,3;8,04;5:18;324,2;24,99;0;0;4,4
25/03/2008;14,53;21,66;15:50;7,19;1:20;40,92;57,46;4:50;22,9;16:30;1,91;237,9;5,9;13:40;92,1;25,1;0;0;4,37
26/03/2008;16,65;23,4;14:00;10,05;6:20;37,88;61,19;6:50;18,34;14:40;3,11;262,1;11,33;19:12;302,6;21,6;0;0;5,34
27/03/2008;16,95;21,13;13:30;11,58;6:00;39,67;47,78;19:00;29,26;13:30;4,06;270,2;11,31;18:27;248,4;23,18;0;0;5,53
28/03/2008;18,61;24,87;16:00;10,85;0:00;45;71,6;0:00;29,78;14:20;2,02;252,8;7,01;0:08;276,6;23,91;0;0;4,63
29/03/2008;14,65;19,94;14:00;9,24;0:00;69,51;94,6;5:10;43,93;15:10;2,09;57,96;7,32;14:57;86,2;19,26;0;0;3,33
30/03/2008;15,97;24,53;15:10;7,46;2:50;56,65;84,5;0:30;28,48;19:30;1,64;258,2;7,12;15:36;188,5;24,34;0;0;4,29
31/03/2008;16,15;21,72;15:10;11,05;2:30;29,18;57,13;1:20;13,59;15:50;1,93;324,7;7,59;8:51;276,2;26,55;0;0;4,83
01/04/2008;15,37;23,11;14:30;8,52;23:50;32,54;55,43;23:10;21,08;14:30;2;326,4;9,08;7:01;284,8;24,03;0;0;4,72
02/04/2008;13,93;21,52;14:10;5,65;5:00;37,44;63,37;5:00;17,81;16:20;1,82;228,8;5,2;12:54;81,8;27,26;0;0;4,57
03/04/2008;15,35;24,38;12:40;7,52;6:10;30,31;52,07;0:00;13,72;12:20;1,89;252,7;6,05;12:21;64,43;27;0;0;5,12
04/04/2008;12,71;19,87;12:20;5,71;6:10;54,3;84,2;23:30;40,6;16:40;1,59;75,8;6,31;11:41;68,95;22,35;0;0;3,52
05/04/2008;12,43;19,33;15:30;4,84;5:40;67,03;84,2;0:10;47,82;11:00;1,69;209,9;6,24;14:29;67,71;26,29;0;0;3,71
06/04/2008;16,63;25,38;12:20;7,79;5:20;57,5;85,5;1:50;29,36;22:00;1,63;249,2;5,62;12:32;61,95;19,47;0;0;4,05
07/04/2008;16,02;19,35;11:50;11,05;22:50;63,99;93,4;21:50;42,77;0:30;1,74;20,81;5,76;10:46;67,73;13,71;0;0;2,84
08/04/2008;16,59;20,62;14:10;10,98;5:40;54,48;90,5;23:40;33,09;14:30;1,47;232,1;5,19;0:46;242,5;12,64;0;0;2,89
09/04/2008;16,18;23,02;14:30;7,18;5:50;72,7;97;6:40;45,48;12:20;1,11;229,8;5,42;20:08;233,2;11,34;1,6;0;2,5
10/04/2008;18,85;26,99;15:10;10,58;5:20;53,32;93,4;5:30;15,12;16:10;2,73;236,1;11,12;15:00;226,6;20,66;0;0;5,48
11/04/2008;15,53;20,8;13:40;11,92;22:10;35,76;48,47;0:00;15,94;13:50;3,21;265,8;9,02;0:26;229,4;23,93;0;0;5,7
12/04/2008;14,16;19,73;11:50;8,04;4:20;40,34;61;4:20;23,11;11:10;1,74;247;6,05;13:29;111,4;17,67;0;0;3,76
13/04/2008;15,05;21,99;13:50;8,65;4:30;43,24;75,2;21:30;22,36;12:20;1,6;234,1;6,86;13:08;156,1;28,1;0;0;4,66
14/04/2008;15,05;21,13;13:40;8,91;0:00;50,98;85,6;23:50;29,39;16:20;1,66;149,3;6,24;14:02;124,5;26,06;0;0;4,32
15/04/2008;12,93;19,92;12:20;6,18;2:20;60,16;92,3;2:30;28,72;12:40;1,24;120,4;6,4;12:35;106,4;26,72;0;0;3,96
16/04/2008;13,18;17,61;15:10;8,65;5:40;61,64;88,8;23:30;35,99;10:40;1,23;188,3;5,17;18:14;264,1;15,45;0;0;2,81
17/04/2008;16,9;23,47;11:20;9,37;1:10;47,42;91;1:40;13,06;13:40;2,01;251,1;8,19;14:27;246,7;16,36;0;0;4,23
18/04/2008;15,83;21,48;13:50;9,19;4:40;43,84;78,1;8:20;22,84;13:20;3,24;250,1;12,04;12:34;279,3;23,7;1,8;0;5,16
19/04/2008;15,67;22,33;15:00;6,52;3:50;47,72;74,2;3:50;27,66;10:30;2,19;228,8;8,3;14:29;198,8;28,67;0;0;5,04
20/04/2008;14,46;21,13;14:20;8,58;3:10;50,58;80,2;5:30;23,97;14:20;2,97;247;9,41;16:12;223,4;22,96;1,6;0;4,89
21/04/2008;16,08;21,01;14:30;10,52;2:30;41,82;63,33;2:40;27,66;17:10;2,09;267,6;6,73;15:16;236,8;20,8;0;0;4,4
22/04/2008;17,07;24,46;13:40;10,58;6:00;42,66;63,87;6:00;24,17;12:30;1,98;256,4;7,15;14:11;242,6;29,12;0;0;5,49
23/04/2008;18,88;26,5;15:20;11,12;4:40;43,1;64,06;4:50;24,95;14:40;1,64;243,1;8,28;14:58;171,1;29,59;0;0;5,53
24/04/2008;19,96;28,04;12:10;12,65;5:30;46,17;71,1;0:00;24,49;12:00;1,52;168,6;6,27;11:56;51,58;26,71;0;0;5,36
25/04/2008;17,32;24,71;13:30;8,85;4:40;51,08;79,4;5:10;27,51;16:30;1,21;97,4;5,23;11:11;85,7;30,08;0;0;4,97
26/04/2008;17,59;26,83;14:20;9,66;0:10;41,56;67,17;1:20;15,25;14:20;1,68;91,1;6,36;15:59;85;30,07;0;0;5,75
27/04/2008;16,91;25,84;13:10;8,92;1:00;44,18;70,3;23:20;17,53;11:30;1,42;215,6;5,18;14:12;116;29,83;0;0;5,33
28/04/2008;18,8;27,37;16:00;8,18;4:40;48,53;72,9;4:40;19,03;20:00;1,52;277,2;5,5;19:56;304,1;24,86;0;0;5,11
29/04/2008;17,9;22,86;13:30;11,32;5:00;45,8;78,9;23:30;25,71;9:50;1,76;208,1;6,25;12:52;120,9;30,38;0;0;5,28
30/04/2008;16,54;23,45;12:20;9,44;23:40;50;79,9;0:00;23,96;12:20;1,45;76,4;6,88;15:23;95,6;30,51;0;0;5,12
01/05/2008;14,91;22,46;13:50;6,05;5:30;65,7;90;0:00;36,35;13:50;1,66;87,2;7,02;14:39;78,9;29,56;0;0;4,75
02/05/2008;17,09;25,12;14:10;8,18;4:30;50,83;91,9;0:10;26,17;14:10;1,89;44,62;7,26;15:44;104,6;27,56;0;0;5,19
03/05/2008;18,01;24,85;13:50;11,52;2:50;38,13;64,05;23:20;23,16;10:20;1,56;84,1;5,98;14:29;72,8;25,93;0;0;5,09
04/05/2008;18,44;26,03;14:20;10,65;3:30;45,08;68,29;3:40;17;11:30;1,38;91,8;5,64;15:07;74,2;29,1;0;0;5,39
05/05/2008;18,59;26,1;13:10;10,31;4:00;51,16;77,3;3:50;20,14;11:20;1,18;65,85;5,91;12:32;95,1;25,9;0;0;4,85
06/05/2008;18,93;25,91;13:20;11,11;2:50;47,04;80;2:40;26,11;10:30;1,98;69,73;7,29;14:14;78,8;27,92;0;0;5,55
07/05/2008;19,89;24,6;12:10;15,3;5:10;43,66;59,53;3:10;31,87;16:40;3,25;50,66;8,71;14:12;49,43;25,23;0;0;6,09
08/05/2008;14,69;17,85;1:00;13,31;11:40;87,2;97,3;13:20;47,46;1:00;1,21;50,72;5,31;1:11;45,5;2,93;33,2;20,25;1,48
09/05/2008;16,25;20,45;14:50;13,77;2:10;83,4;95,2;3:40;62,53;14:40;1,16;249,6;5,07;15:19;52,19;16,06;0,6;0;2,88
10/05/2008;14,69;19,87;14:20;11,05;4:20;68,36;93,4;22:50;37,1;14:20;1,89;264,8;7,61;14:56;234,6;21,75;2;0;3,94
11/05/2008;14,39;19,22;18:00;11,99;4:20;77,8;93,2;10:50;47,1;17:50;1,03;245,5;4,36;9:31;65,68;12,93;4,8;1,69;2,57
12/05/2008;15,28;20,43;15:40;9,92;4:30;75,6;94,3;3:10;47,7;11:40;1,24;245,5;4,99;14:31;226,2;15,34;0,4;0;2,96
13/05/2008;16,72;21,99;13:00;11,98;4:40;78,8;95,6;5:30;49,08;14:00;1,19;78;4,98;16:13;122,3;23,44;0;0;3,96
14/05/2008;17,35;23,06;15:30;14,1;4:10;81,4;95,5;1:20;59,51;15:30;1,22;78,9;4,72;12:11;55,81;22,62;0;0;3,87
15/05/2008;17,86;22,45;10:40;12,77;5:10;71,6;96,5;5:40;41,16;10:50;1,12;108,4;5,12;11:48;83,9;20,94;0,2;0;3,82
16/05/2008;18,43;25,85;14:40;12,11;4:20;67,08;94,6;4:30;26,5;14:40;1,21;24,14;7,26;13:35;92,1;28,41;0;0;5,11
17/05/2008;18,08;23,71;13:10;12,58;5:10;69,3;93,2;5:10;37,68;13:20;1,12;311,8;5,18;17:00;73,4;25,69;7;3,44;4,5
18/05/2008;16,41;21,26;11:20;12,64;23:20;76,6;93,7;22:10;49,72;14:00;1,47;273;7,59;22:18;202,3;17,66;6;2,65;3,37
19/05/2008;17,77;23,02;17:00;11,52;4:20;50,33;82,9;2:00;28,53;17:10;2,27;279,3;7,41;10:14;251;29,87;0;0;5,55
20/05/2008;19,29;25,19;15:20;12,24;3:20;47,94;73,7;21:30;28,71;15:10;1,49;254,4;6,06;9:54;240,8;25,49;0;0;5,03
21/05/2008;19,93;25,65;13:30;13,12;4:50;50,36;81;21:40;26,9;12:30;1,47;194,9;5,77;15:01;127,1;32,06;0;0;5,8
22/05/2008;23,4;27,59;13:40;0;10:41;45;76,2;23:40;;10:41;1,8;172,8;7,03;11:51;149,7;20,91;0,2;;
23/05/2008;21,31;28,64;14:40;14,65;2:10;58,34;88,6;23:20;28,17;14:50;1,3;111,1;5,94;12:46;90,8;28,62;0;0;5,61
24/05/2008;20,44;26,27;14:10;15,05;4:00;57,66;81,2;1:50;28,84;15:50;1,5;97,4;6,14;14:11;154,7;27,2;0;0;5,38
25/05/2008;16,71;19,22;16:50;14,97;5:10;67,46;79,4;23:50;52,32;16:50;1,47;89,6;4,53;17:17;68,58;11,33;0;0;2,72
26/05/2008;17,21;21,14;12:00;13,51;4:20;63,06;87,8;4:30;40,1;13:00;0,98;183,4;4,5;10:14;65,7;17,46;0;0;3,37
27/05/2008;17,28;22,33;12:10;12,84;5:30;63,03;84,8;0:00;32,47;11:40;0,79;193,5;3,96;15:36;166;13,49;1,6;0;2,93
28/05/2008;17,59;22,93;12:40;11,79;5:40;61,16;89,7;1:20;34,14;10:40;1,14;255,1;5,38;12:28;105,9;22,18;0,8;0;4,12
29/05/2008;19,31;25,45;14:40;14,59;5:30;48,19;80,6;23:20;28,11;14:50;1,63;227,8;6,85;11:52;99,7;29,06;0;0;5,59
30/05/2008;19,28;25,57;12:00;12,98;5:00;66,27;91,1;3:40;35,53;13:00;1,48;67,47;6,62;15:24;63,69;24,42;0;0;4,78
31/05/2008;17,83;24;13:30;14,9;3:10;73,5;92;4:00;35,62;13:30;1,5;117,6;7;12:46;105,4;18,44;0;0;3,97
01/06/2008;18,1;24,86;13:30;11,98;5:10;67,52;93,8;5:40;32,73;13:30;0,88;93,1;5,68;14:47;76,9;23,07;0;0;4,22
02/06/2008;19,94;26,7;15:20;13,45;0:30;54,34;81,5;1:40;26,56;15:20;1,48;218,2;6,14;11:17;136,5;28,67;0;0;5,58
03/06/2008;19,96;26,12;11:30;13,91;1:10;60,73;88,5;0:00;33,73;11:30;1,58;83,9;6,65;12:59;68,79;29,05;0;0;5,51
04/06/2008;20,33;26,73;16:00;14,97;5:30;62,3;91,8;5:30;32,33;16:00;1,25;130;6,55;17:03;99,8;26,8;0;0;5,15
05/06/2008;21,93;29,64;14:50;13,38;5:20;58,42;88,6;5:40;24,82;16:30;1,86;104;6,89;21:34;58,61;28,87;0;0;6,21
06/06/2008;20,29;26,72;13:20;14,84;0:00;62,25;91,5;5:10;26,1;13:20;1,92;88,2;6,39;13:33;83,9;33,52;0;0;6,38
07/06/2008;19,68;25,43;13:40;12,86;3:50;63,34;87,7;23:40;32,59;10:50;1,45;91,3;5,7;15:12;64,9;31,87;0;0;5,71
08/06/2008;18,83;23,2;11:50;16,38;2:00;70,9;90,4;20:40;42,12;16:00;1,61;86,2;5,75;13:34;146;15,52;0,2;0;3,58
09/06/2008;16,88;19,62;12:10;13,44;6:20;79,3;94,9;4:50;65,13;17:40;1,8;37,68;5,75;12:35;58,78;14,75;4,6;1,53;2,82
10/06/2008;18,96;26,5;14:50;13,64;5:20;69,28;94;23:50;36,13;14:40;1,53;61,21;6,26;15:56;99,8;30,3;24,8;15,41;5,57
11/06/2008;18,69;23,11;10:50;13,91;5:20;79,4;94,6;23:10;51,6;11:50;1,11;245,5;4,87;14:39;221;23,16;5,2;2,02;4,13
12/06/2008;20,53;26,25;14:00;14,98;4:40;71,2;95,2;1:40;41,29;12:10;1,15;172,3;5,62;14:54;114,2;27,63;0;0;5,09
13/06/2008;22,54;29,5;16:00;15,84;5:00;59,34;89,7;4:40;31,9;16:20;1,64;235,9;5,52;13:18;155,9;29,17;0;0;6,03
14/06/2008;23,13;29,51;16:00;16,31;4:10;59,51;85,7;23:00;31,51;13:20;1,78;61,26;5,82;13:57;102,2;32,31;0;0;6,56
15/06/2008;22,51;29,38;12:30;17,05;5:00;70,7;94,3;5:10;40,34;12:20;1,06;81,6;5,03;13:45;82,6;31,36;0;0;5,91
16/06/2008;25,11;32,23;16:40;15,51;3:20;43,53;93,3;2:20;22,07;17:30;1,62;263;5,99;14:45;136,8;32,61;0;0;6,9
17/06/2008;23,29;29,56;15:20;16,58;5:20;46,91;82,4;0:00;23,01;11:00;1,49;97,7;6,73;12:28;113;31,4;0;0;6,4
18/06/2008;21,72;27,97;13:10;14,72;4:20;65,3;94,6;4:40;35,32;12:30;1,21;100,7;5,75;15:38;100,3;33;0;0;6,03
19/06/2008;22,52;29,56;14:50;14,84;4:20;59,55;95,4;5:40;30,91;11:30;1,18;76,4;5,8;15:15;49,29;32,82;0;0;6,18
20/06/2008;23,16;30,89;13:50;14,25;4:20;48,89;84,4;4:30;22,6;13:40;1,24;89,3;5,36;14:56;102,6;33,19;0;0;6,48
21/06/2008;23,53;31,16;13:20;14,92;2:20;42,16;76,6;1:40;21,53;13:40;1,82;92,3;8,82;11:04;66,97;33,73;0;0;7,12
