Fecha;Temp Media (ºC);Temp Max (ºC);Hora Temp Max;Temp Mínima (ºC);Hora Temp Min;Humedad Media (%);Humedad Max (%);Hora Hum Max;Humedad Min (%);Hora Hum Mín;Velviento (m/s);DirViento (º);VelVientoMax (m/s);Hora VelMax;Dir viento Vel Max (º);Radiación (MJ/m2);Precipitación (mm);PePMon;EtPMon
14/04/2007;14,85;19,61;10:10;11,05;0:00;75;95,2;19:40;48,01;11:10;1,34;176,3;6,6;0:58;278,7;12,2;9,6;5,35;2,5
15/04/2007;14,78;19,81;16:10;10,78;23:10;75,8;93,7;0:00;50,9;16:00;1,46;346,7;7,67;12:27;47,93;16,82;0,2;0;2,97
16/04/2007;14,04;19,8;13:30;9,19;0:00;77,3;95,8;23:20;49,56;13:30;1,37;124,9;6,48;15:57;92,4;22,4;0;0;3,45
17/04/2007;14,18;20,61;14:00;7,58;2:10;71,8;97,2;2:30;43,53;14:00;2,06;42,52;6,3;15:07;70,7;24,41;0;0;3,94
18/04/2007;14,77;18,29;11:40;8,51;5:40;68,62;92,9;6:00;53,43;8:30;1,63;35,23;6,48;11:17;55,57;12,53;0,4;0;2,5
19/04/2007;16,76;24,51;14:30;11,98;0:00;60,79;80,6;3:00;26,16;14:30;1,29;254,3;4,9;16:46;111,2;25,2;0;0;4,51
20/04/2007;15,18;21,46;12:50;9,85;4:00;72,2;90,5;21:50;42,78;12:10;1,89;86,7;5,67;15:16;79,5;25,12;0;0;4,18
21/04/2007;14,07;18,23;16:00;9,71;4:00;74,6;95,7;5:00;50,18;17:00;1,33;37,77;7,78;16:00;49,96;9,26;0,6;0;2,13
22/04/2007;15,65;20,86;14:40;11,12;0:30;70,8;88,9;0:30;46;14:30;1,8;35,33;8,68;15:12;38,98;15,58;0,4;0;3,21
23/04/2007;18,26;25;12:30;12,26;0:00;57,07;85,9;4:30;27,05;12:30;1,86;38,58;7,75;10:55;54,28;27,23;0;0;5,15
24/04/2007;18,01;24,65;13:10;11,72;3:30;53,01;75,1;1:00;30,52;12:30;1,52;275,8;5,8;12:33;92,8;28,08;0;0;5,01
25/04/2007;15,96;22,19;13:00;10,18;5:00;62,06;83,3;1:30;35,28;12:40;1,11;218,7;3,97;15:06;101,1;16,8;0;0;3,3
26/04/2007;15,99;21,46;14:00;11,12;5:40;70,3;91,5;23:10;46,53;11:50;1,38;119,4;5,83;15:18;118,4;27,29;0;0;4,29
27/04/2007;14,63;19,02;10:10;11,05;21:10;79,8;91,7;22:40;53,59;13:20;1,29;222,9;7,54;12:45;75,6;17,41;0,2;0;2,99
28/04/2007;15,21;21,12;12:20;8,85;5:30;75,5;92,5;2:40;49,47;11:40;1,4;240,9;5,21;12:57;116,8;24,98;0;0;3,95
29/04/2007;16,44;22,13;12:20;10,31;4:50;64,03;95,5;5:10;28,25;11:30;1,2;223,2;5,44;13:44;87,8;21,45;0;0;3,87
30/04/2007;18,76;25,64;13:20;11,79;2:30;48,13;75,9;2:30;27,5;13:30;1,87;244;5,64;14:00;215,6;28,28;0;0;5,46
01/05/2007;16,09;21,33;15:30;11,12;0:00;38,31;60,16;5:20;20,96;16:50;2,04;251,6;6,59;13:33;232,7;23,58;0;0;4,87
02/05/2007;13,53;17,56;14:50;9,85;4:10;65,93;95,8;23:30;45,03;11:10;1,05;252,6;4;19:40;329,8;12,27;6,6;3,11;2,39
03/05/2007;14,77;21,32;13:00;7,91;5:20;71;98,4;4:20;34,08;13:40;1,55;258,9;6,79;13:37;216,4;24,33;0,2;0;4,12
04/05/2007;17,03;22,34;13:20;10,38;5:20;57,71;81,7;5:20;36,42;11:10;1,34;220;4,73;11:19;256,6;18,98;0;0;3,72
05/05/2007;17,71;24,85;15:10;10,78;23:20;52,4;93,4;23:40;16,53;13:50;1,35;314,8;6,58;18:50;60,78;27,8;0;0;5,03
06/05/2007;16,33;22,79;15:50;10,13;4:10;57,93;93,6;0:30;30,19;12:30;1,47;240,4;6,16;14:00;100,9;28,75;0;0;4,82
07/05/2007;17,92;25,45;12:40;10,65;2:00;52,94;84,4;0:50;17;11:50;1,23;247,8;5,17;13:38;93,3;31,04;0;0;5,36
08/05/2007;19,8;27,44;13:50;10,45;3:30;50,7;87,1;0:50;22,01;12:30;1,38;225,4;5,6;13:50;96,8;31,1;0;0;5,67
09/05/2007;21,6;29,38;14:30;13,11;4:30;43,42;74,1;4:40;22,88;17:50;1,89;230;5,29;13:41;79,4;31,15;0;0;6,43
10/05/2007;22,38;31,71;12:50;13,85;3:40;37,98;61,36;3:40;14,25;13:10;1,76;231,1;6,62;12:31;287,4;31,08;0;0;6,82
11/05/2007;23,18;30,5;12:00;15,84;4:30;37,36;60,52;19:20;19;11:50;1,45;267,7;5,06;12:48;103,4;30,59;0;0;6,31
12/05/2007;23,19;31,97;12:50;15,92;5:10;30,34;48,92;20:40;15,45;14:00;1,4;219,1;7,12;12:04;96,6;30,7;0;0;6,49
13/05/2007;24,66;33,17;12:10;15,38;4:00;33,12;56,86;5:40;12,37;12:10;1,68;255;5,71;13:16;213,8;24,74;0;0;6,33
14/05/2007;21,12;25,92;12:00;14,64;22:10;32,95;53,69;21:10;17,27;17:10;2,33;321;7,95;12:38;76,5;30,9;0;0;6,61
15/05/2007;17,12;22,93;11:40;10,71;5:10;48,12;83,4;23:20;29,74;8:20;1,58;124,1;7,24;13:27;63,6;27,92;0;0;4,95
16/05/2007;17,98;25,77;13:10;10,18;5:20;55,34;82,7;5:20;30,38;11:30;1,38;256,4;6,22;11:59;154,3;25,3;0;0;4,83
17/05/2007;19,01;26,7;14:40;9,85;4:30;51,48;82,1;4:30;27,96;14:10;1,41;226,1;5,04;15:42;83,3;29,67;0;0;5,46
18/05/2007;22,7;30,22;11:20;15,24;3:50;43,88;67,24;0:00;28,09;12:40;1,65;92,4;5,43;12:12;104,3;31,08;0;0;6,43
19/05/2007;20,18;27,37;13:10;12,38;5:10;56,52;87,4;0:00;30,99;10:10;1,76;89,3;6,42;13:35;58,8;30,92;0;0;5,9
20/05/2007;20,24;26,05;12:10;13,44;0:00;69,95;88,4;0:10;40,96;11:20;2,02;69,42;7,17;12:06;94,6;27,16;0;0;5,31
21/05/2007;20,33;27,3;13:10;13,71;4:10;72,3;94,6;4:40;44,56;13:10;1,69;98,7;6,43;13:52;160,4;29,12;0;0;5,43
22/05/2007;20,81;25,72;13:40;15,51;4:30;68,74;86,4;6:40;55,08;13:50;2,89;56,92;9,01;21:40;54,79;16,17;0;0;4,04
23/05/2007;20,48;25,45;14:40;15,05;23:30;75,7;91,4;22:50;52,67;14:40;2,43;64,8;7,71;0:02;49,85;21,83;0;0;4,52
24/05/2007;21,39;26,33;17:20;16,19;0:00;63,3;88,6;0:00;41,49;18:10;1,34;226,9;5,61;13:27;85,8;25,59;0;0;4,96
25/05/2007;19,71;25;15:40;15,04;4:20;53,99;82,1;0:30;31,73;16:00;1,88;263,8;10,02;11:02;250,4;19,39;0,2;0;4,55
26/05/2007;19,96;25,71;13:40;12,77;5:00;46,34;72;5:00;25,77;17:30;1,61;179,8;6,82;12:46;96,1;27,61;0;0;5,47
27/05/2007;22,28;27,37;13:40;17,03;4:10;36,58;49,06;4:10;24,82;14:30;2,43;275,9;6,86;11:51;267,1;30,37;0;0;6,93
28/05/2007;19,63;25,59;13:20;12,19;22:50;46,18;71,3;22:00;20,55;13:20;1,37;240;6,31;14:02;167,9;23,66;0;0;4,92
29/05/2007;20,08;26,5;15:20;11,98;3:40;41,89;69,36;0:00;23,88;17:10;1,88;229,8;6,51;13:11;88,1;31,82;0;0;6,22
30/05/2007;22,65;30,43;15:20;14,98;5:00;42,23;61,8;21:50;22,41;15:20;1,77;228,3;7,29;13:28;78,9;31,22;0;0;6,73
31/05/2007;25,03;32,55;15:40;15,84;5:10;29,49;54,37;5:20;13,91;13:20;1,7;268,8;5,93;15:05;255,9;29,37;0;0;6,86
01/06/2007;20,64;27,17;12:20;13,04;0:00;47,14;86,6;0:00;26,3;12:00;1,36;95,7;6,31;13:28;123,5;30,43;0;0;5,73
02/06/2007;19,11;26,05;10:40;10,85;2:20;61,4;87,3;0:50;28,1;11:30;1,68;165,4;7,63;9:23;44,76;31,69;0;0;5,84
03/06/2007;19,42;24,84;14:40;13,31;1:50;57,41;90,5;2:50;27,1;16:20;1,44;127;6,1;12:00;93,2;29,37;0;0;5,4
04/06/2007;20,32;26,5;11:50;13,24;23:10;41,29;65,92;23:50;26,43;10:10;1,75;187,4;6,6;10:54;64,03;32,04;0;0;6,2
05/06/2007;19,03;25,78;12:50;10,85;2:50;63,52;86,1;0:00;40,56;11:50;1,9;74,1;7,77;15:08;74,3;27,55;0;0;5,27
06/06/2007;19,51;26,03;12:30;12,31;5:10;67,2;91,9;3:10;35,73;16:20;1,61;85,4;7,12;13:27;75,1;29,47;0;0;5,47
07/06/2007;20,64;27,37;11:40;12,91;3:50;59,43;88;0:00;29,97;11:20;1,39;99,7;6,57;11:45;104,9;31,24;0;0;5,83
08/06/2007;22,24;30,42;15:00;13,18;1:30;50,44;84,2;4:20;25,28;17:50;1,35;109,1;6,43;15:32;128,6;31,55;0;0;6,24
09/06/2007;22,04;29,78;12:00;13,98;1:00;48,19;75;0:30;25,22;11:50;1,48;79,5;6,25;13:33;104,2;26,01;0;0;5,69
10/06/2007;20,75;27,9;16:00;14,24;1:30;58,81;85,7;8:30;35,26;16:00;1,22;234,8;5,14;14:05;93,1;17,99;0,6;0;4,14
11/06/2007;23,19;31,21;12:30;13,3;3:30;43,79;76,8;4:20;21,73;11:50;1,45;167,3;6,24;13:59;147,5;32,4;0;0;6,59
12/06/2007;21,84;27,84;14:30;15,04;4:30;62,34;91;4:10;35,2;10:00;1,56;76;6,09;12:27;109,6;27,37;0;0;5,51
13/06/2007;23,39;30,82;15:00;14,57;3:30;58,01;93,9;2:40;27,15;17:40;1,5;135,2;6,36;13:00;106,5;31,53;0;0;6,4
14/06/2007;25,72;32,34;15:50;15,91;4:00;38,98;67,24;4:00;24;15:50;1,72;188,5;6,52;19:54;310,1;31,68;0;0;6,98
15/06/2007;25,31;30,82;13:10;20,22;4:30;41,57;58,21;6:30;26,28;12:40;1,45;250,8;6;14:24;68,45;22;0;0;5,55
16/06/2007;24,74;31,42;11:40;19,04;4:40;51,28;77,2;0:00;26,48;11:40;1,49;156,7;6,37;12:07;98,8;28,02;0;0;6,24
17/06/2007;24,49;34,22;14:50;16,78;2:50;57,37;84,3;3:00;24;15:10;1,32;106,4;6,47;12:03;78,5;27,85;0;0;6,3
18/06/2007;24,25;31,34;14:10;18,7;0:00;63,33;87,5;0:00;28,28;13:50;1,56;77,2;5,86;13:51;69,87;30,66;0;0;6,54
19/06/2007;24,2;31,42;14:40;16,97;1:20;57,99;89,1;1:40;33,17;9:50;1,67;174,1;6,5;13:30;118,6;30,75;0;0;6,51
21/06/2007;23,35;30,22;13:30;15,57;5:00;42,62;70,8;4:00;24,88;14:00;1,56;119,9;6,84;14:46;151,8;32,21;0;0;6,62
22/06/2007;23,38;31,49;11:50;16,31;0:50;45,55;79,2;0:00;19,6;10:30;1,51;112;6,5;12:07;60,2;32,52;0;0;6,81
23/06/2007;22,65;28,69;14:40;15,17;4:20;60,35;88,5;3:20;41,14;16:10;2,22;64,42;8,39;16:08;87,4;27,84;0;0;5,9
24/06/2007;23,51;29,42;16:50;15,96;0:40;54,29;80,1;23:50;37,99;11:40;1,55;222,8;5,61;11:33;73,5;31,93;0;0;6,32
25/06/2007;26,51;34,67;14:10;18,43;1:20;52,57;83,8;0:40;25,81;10:10;1,48;87,5;6,06;12:40;91,7;32,11;0;0;7,1
26/06/2007;24,11;28,76;9:20;18,7;3:50;58,04;83,7;21:20;32,24;9:20;1,83;95,5;6,75;11:30;79,4;22,86;0;0;5,4
27/06/2007;22,78;27,9;13:40;18,23;0:00;72;89,5;23:30;49,44;11:30;1,55;85,9;6,08;13:38;75,2;23,43;0;0;4,89
28/06/2007;22,85;28,48;14:20;17,05;2:30;66,61;90,9;1:30;41,74;13:10;1,57;70,5;6,45;14:44;65,72;30,63;0;0;5,97
29/06/2007;23,56;30,61;13:30;16,91;0:50;59,59;87,7;3:30;29,56;11:40;1,46;161,3;5,56;14:52;85,9;31,98;0;0;6,48
30/06/2007;23,76;31,2;14:40;14,71;3:10;51,21;84,3;0:00;20,4;10:10;1,37;87,3;5,23;14:45;150,2;32,75;0;0;6,59
01/07/2007;24,43;31,6;15:00;15,44;5:30;49,99;83,3;0:20;28,95;15:10;1,45;58,21;6,46;15:30;81,1;31,09;0;0;6,45
02/07/2007;25,87;32,87;13:10;18,9;4:10;41,25;87,5;0:00;20,46;10:30;1,52;106,5;8,74;13:01;147,6;32,6;0;0;7,03
03/07/2007;25,93;33,74;16:30;17,36;2:00;46,03;90,5;1:30;18,99;16:30;1,7;238,2;6,51;11:57;79,3;32,44;0;0;7,23
04/07/2007;27,66;36,98;11:40;21,23;3:50;44,71;73,8;21:00;19,98;11:30;2,17;78,5;6,99;12:39;88,2;31,79;0;0;8,35
05/07/2007;24,1;28,95;14:50;19,96;0:00;65,74;82,1;3:40;44,61;14:50;2,38;70,4;6,93;16:58;70,5;26,56;0;0;5,98
06/07/2007;23,29;29,75;13:30;16,31;3:40;53,55;89;3:50;17,39;18:00;1,9;59,51;7,52;14:21;60,97;31,19;0;0;6,71
07/07/2007;24,22;31,87;15:00;15,64;1:00;47,7;81,5;22:50;27,15;10:50;1,81;67,21;6,31;14:08;48,42;30,58;0;0;6,72
08/07/2007;25,48;32,94;14:40;17,64;4:40;58,35;86,3;4:00;31,42;11:10;1,21;76,6;5,54;13:18;72,3;31,32;0;0;6,46
09/07/2007;24,6;30,49;12:50;17,63;5:10;68,12;89,2;4:10;48,21;13:00;2,1;78,2;6,94;12:29;68,38;29,94;0;0;6,24
10/07/2007;23,27;27,42;15:10;19,76;23:50;70,5;92;5:20;49,77;14:20;1,7;54,23;5,28;10:33;55,79;22,28;1;0;4,75
11/07/2007;23,34;29,35;14:20;16,77;4:40;62,9;90,6;5:10;37,45;12:20;1,44;84;6,1;15:07;143;30,93;0;0;6,07
12/07/2007;23,39;29,29;15:10;16,78;3:20;58,9;83,8;3:40;32,84;15:20;1,66;77,3;5,82;13:36;59,65;27,66;0;0;5,87
13/07/2007;24,01;31,35;13:00;16,11;2:00;55,3;88,5;2:20;27,68;14:10;1,65;78,7;6,42;15:34;78;31,04;0;0;6,54
14/07/2007;24,06;30,95;14:40;15,71;5:00;54,66;89,8;1:40;24,34;15:30;1,88;77,7;6,62;14:42;113,8;30,78;0;0;6,65
15/07/2007;23,58;29,55;12:00;16,44;4:50;62,44;81,8;23:20;44,21;11:40;1,82;79,7;7,82;12:03;66,57;29,36;0;0;6,01
16/07/2007;24,92;31,67;13:40;18,56;2:30;68,85;89,1;3:00;39,11;13:20;1,28;67,31;6;12:44;83,6;28,88;0;0;5,97
17/07/2007;26,5;34,47;13:10;17,97;2:20;57,22;91,1;2:40;24,74;12:40;1,69;95,5;5,99;11:02;103,6;31,1;0;0;7,03
18/07/2007;25,62;32,27;11:10;18,84;5:30;67,99;92,1;4:20;36,64;10:40;1,45;98,3;6,46;12:48;79,3;30,67;0;0;6,41
19/07/2007;24,36;31,27;13:10;17,9;4:10;70,3;90,2;23:40;37,04;12:50;1,63;81,8;6,53;14:58;87,7;29,7;0;0;6,23
20/07/2007;24,77;32,47;12:20;16,64;3:00;52,22;92,7;3:10;18,32;10:50;1,47;100,2;6,25;14:16;137,5;31,33;0;0;6,63
21/07/2007;24,27;31,41;17:10;17,18;4:40;61,3;90,3;1:30;27,28;16:50;1,47;45,55;6,26;14:42;77,2;30,71;0;0;6,36
22/07/2007;24,32;30,55;12:50;16,98;5:10;65,71;89,6;0:00;40,86;12:50;1,6;64,16;5,83;12:56;66,75;29,69;0;0;6,05
23/07/2007;26,36;37,53;16:10;17,05;5:10;51,5;92;1:30;12,23;17:10;1,26;250;6,01;13:03;68,35;31,26;0;0;7,02
24/07/2007;26,09;33,21;12:30;18,1;4:00;44,13;82,5;0:00;25,81;12:00;1,56;120,8;7,24;13:50;124;30,57;0;0;6,68
25/07/2007;24,57;31,67;13:40;17,05;4:40;67,53;87,6;5:10;41,12;12:20;1,33;79,6;6,18;14:21;82,4;29,48;0;0;5,98
26/07/2007;25,16;33,2;14:40;17,76;5:10;67,56;92,3;5:40;33,9;13:40;1,33;87,9;5,88;11:30;115,3;29,79;0;0;6,25
27/07/2007;26,67;34,79;11:50;17,64;4:50;55,57;89,8;0:50;24,4;17:30;1,39;86;5,93;13:41;93,2;30,35;0;0;6,64
28/07/2007;26,45;35,26;12:20;18,57;0:00;50,54;82,7;0:00;22;11:10;1,45;94,6;5,78;13:27;105,6;30,3;0;0;6,82
29/07/2007;25,84;34,46;13:20;16,91;2:50;49,64;86,1;0:00;21,32;13:20;1,42;94,9;6,18;16:10;74,2;30,06;0;0;6,6
30/07/2007;26,06;34,07;12:40;17,9;2:10;53,62;89,3;1:40;22,73;12:00;1,39;68,07;6,19;13:22;109,4;29,15;0;0;6,41
31/07/2007;26,11;33,52;15:10;18,04;5:30;55,31;81,3;23:20;31,69;12:50;1,18;66,98;6,55;13:21;118,7;29,48;0;0;6,16
01/08/2007;26,18;36,84;14:40;16,91;5:00;60,46;88,4;4:50;27,87;13:30;1,1;54,57;6,39;15:04;71,5;27,54;0;0;6,12
02/08/2007;26,77;35,39;11:30;17,77;2:00;57,15;91,8;2:10;19,39;11:20;1,57;86,4;6,53;13:38;75,5;27,88;0;0;6,58
03/08/2007;25,49;31,54;13:20;19,36;4:50;65,11;93,6;5:10;43,26;11:20;1,67;95,6;7,19;13:11;57,53;27,38;0;0;5,83
04/08/2007;25,25;32,61;14:50;17,3;3:40;62,4;87,1;0:00;32,49;12:00;1,15;75,8;5,67;13:33;85,3;25,88;0;0;5,49
05/08/2007;26,68;34,45;13:20;18,83;5:00;61,13;92,5;4:10;23,13;11:30;1,23;70,4;5,68;13:39;60,26;23,19;0;0;5,47
06/08/2007;26,08;31,67;14:50;20,49;5:30;63,49;92,4;5:40;36,97;16:20;1,39;91,6;5,25;14:02;123,7;25,98;0;0;5,61
07/08/2007;25,21;30,48;13:00;21,09;3:50;68;86,1;3:30;44,27;11:50;1,34;83,1;6,27;14:16;144,3;21,92;0;0;4,86
08/08/2007;25,15;30,6;13:30;19,77;5:40;64,92;86,8;3:00;37,92;10:20;1,4;112,3;5,92;15:53;146,6;27,52;0;0;5,7
09/08/2007;25,84;31,41;13:00;21,36;4:00;67,92;88;4:20;45,86;16:00;1,31;76,5;6,51;14:48;122,4;24,06;0;0;5,2
10/08/2007;23,86;29,62;14:20;19,69;4:30;76,6;88,8;5:30;54,31;14:20;1,06;112,6;5,5;14:30;156,7;14,36;0,2;0;3,39
11/08/2007;26,01;34,81;13:40;18,64;5:50;61,85;90,1;5:50;22,93;13:40;1,46;223,5;6,38;13:43;134,4;26,67;0;0;6,17
12/08/2007;28,53;36,99;16:20;20,09;5:40;40,04;73,1;0:00;10,89;16:30;2,05;245,1;7,03;16:37;280,1;28,38;0;0;7,58
13/08/2007;24,92;30,81;12:30;18,9;5:50;61,24;86,7;22:50;35,17;12:20;1,69;149,8;6,83;13:32;134,5;27,62;0;0;5,87
14/08/2007;25,02;32,14;12:00;17,91;5:40;62,45;92,6;4:30;30,09;11:10;1,22;51,85;5,99;14:34;89,1;27,33;0;0;5,62
15/08/2007;25,59;33,67;13:10;17,97;2:20;52,82;87,4;23:20;25,81;9:50;1,41;94;5,66;14:00;123;27,94;0;0;6,07
16/08/2007;25,86;34,12;12:20;18,57;0:00;54,35;86,2;0:30;23,33;11:30;1,91;137,1;7,51;12:40;96,5;27,67;0;0;6,61
17/08/2007;25,36;29,62;14:20;22,16;4:20;70,2;86,3;1:50;49,76;14:20;2,43;57,17;7,3;13:43;81,9;17,15;0;0;4,57
18/08/2007;24,87;31,13;14:00;18,23;5:10;66,21;87,2;5:20;38,58;14:00;1,36;60,49;5,9;16:02;128,9;24,56;0;0;5,19
19/08/2007;24,91;31,87;14:10;17,77;5:40;70,6;93,8;6:30;43,81;12:00;1,42;87,9;5,78;14:33;93,6;23,67;0;0;5,05
20/08/2007;24,97;29,42;12:40;20,56;0:00;67,93;84,9;6:10;49,76;12:30;1,74;88,8;5,95;12:58;130,4;21,8;0;0;4,8
21/08/2007;24,52;32,07;12:50;18,84;5:30;63,85;86,2;5:40;21,73;12:40;2,33;103,2;8,31;14:04;70,4;24,59;0,2;0;6,35
22/08/2007;20,18;27,03;13:30;16,91;5:30;76,8;93,5;23:20;41,21;13:00;1,29;45,73;5,95;15:35;76,9;20,46;13,2;7,89;4,1
23/08/2007;20,66;26,37;13:50;15,3;3:40;73;96,2;4:00;44,89;15:40;1,34;72,8;6,05;15:54;82,5;23,8;0;0;4,38
24/08/2007;22,15;25,73;11:50;17,65;1:00;65,02;86,4;1:00;44,31;11:50;2,86;43,31;9,26;17:33;69,68;11,01;0;0;3,71
25/08/2007;23,43;27,06;12:30;20,69;22:50;77,2;91,1;21:50;63,95;0:20;2,67;37,91;11,7;22:18;53,37;4,67;6,6;3,11;2,32
26/08/2007;24,78;31,69;15:20;19,5;23:20;68,15;89,9;23:30;39,32;15:30;1,46;37,84;6,07;15:20;42,73;19,41;0;0;4,58
27/08/2007;25,91;34,27;14:30;19,37;3:10;62,46;92,9;23:40;30,75;13:40;1,27;54,25;5,07;13:06;80,8;25,13;0;0;5,49
28/08/2007;27,48;35,92;12:30;19,83;5:40;53,21;92,1;0:00;17,65;11:10;1,26;261,6;4,54;12:43;89,4;23,99;0;0;5,6
29/08/2007;29,07;38,72;15:20;20,29;5:00;42,75;80,7;2:30;11,58;20:00;1,1;271,7;5,12;12:33;86,4;23,66;0;0;5,64
30/08/2007;25,12;32,47;12:00;17,64;2:10;48,05;82,6;22:00;20,66;11:40;1,8;108,7;6,25;12:46;164;26,07;0;0;5,97
31/08/2007;23,59;27,37;14:10;19,76;4:00;75,1;92,7;4:30;54,52;14:30;1,98;72,4;5,89;17:35;56,83;14,16;0;0;3,47
01/09/2007;22,54;28,11;13:00;17,9;3:00;70,2;94,2;4:20;40,61;13:00;1,54;68,72;6,85;15:43;55,48;20,03;0;0;4,24
02/09/2007;22,34;28,88;14:40;15,84;5:50;65,09;90,2;0:00;33,37;13:50;1,25;92,3;5,52;15:29;67,24;24,57;0;0;4,7
03/09/2007;22,29;29,62;13:30;15,64;4:10;63,45;90,7;0:10;27,09;11:40;1,11;83;5,62;14:10;72;24,48;0;0;4,67
04/09/2007;22,91;29,95;12:30;16,64;5:20;59,16;87,7;0:00;17,93;11:00;1,35;86,3;6,37;12:57;65,05;24,73;0;0;5,03
05/09/2007;21,87;27,44;14:00;16,11;2:40;72,3;91,2;2:20;50,18;13:20;1,96;67,96;6,1;18:19;65,12;14,18;0;0;3,5
06/09/2007;22,52;27,76;13:00;16,11;0:00;61,42;84,8;0:30;31,31;14:50;1,58;60,12;6,14;13:17;61,93;21,68;0;0;4,52
07/09/2007;21,29;28,15;12:20;14,79;5:20;57,23;80,2;5:30;32,71;15:10;1,37;232,3;5,9;14:32;106,6;25,1;0;0;4,71
08/09/2007;21,1;28,82;14:00;13,24;4:10;65,23;88,4;0:00;29,49;13:00;1,22;95,6;5,53;14:31;137,3;22,39;0;0;4,33
09/09/2007;21,95;27,95;12:20;15,25;6:10;69,94;91,7;3:00;36,92;11:50;1,09;65,7;5,94;23:48;56,79;19,26;0;0;3,79
10/09/2007;22,86;28,23;12:20;17,05;4:40;67,23;92,9;5:20;37,13;15:00;2,11;56,87;7,5;12:23;75,7;22,57;0;0;4,79
11/09/2007;23,06;27,7;14:10;19,02;0:00;68,09;90,4;1:00;43,23;17:00;2,17;42,98;6,86;14:55;54,81;16,81;2,8;0;4,08
12/09/2007;21,64;24,54;10:20;16,31;3:50;70,3;89,6;4:00;55,7;10:20;2,31;41,85;7,78;10:20;61,89;5,34;0;0;2,33
13/09/2007;22,04;28,42;13:30;16,51;4:50;64,02;82,6;0:50;36,86;12:30;1,28;216,4;5,43;15:50;94,9;19,14;0;0;3,96
14/09/2007;21,01;27,89;11:10;16,96;13:30;73,3;90,4;0:00;45,36;10:50;1,11;270,4;8,99;13:15;271,2;13,11;1;0;3
15/09/2007;22,22;29,02;14:40;16,24;3:40;72,4;93,5;4:10;36,72;14:20;1,37;70,6;5,9;16:18;107,3;20,23;0;0;4,1
16/09/2007;22,08;27,84;15:10;16,64;6:00;75,8;92,8;2:10;53,79;15:30;1,26;46,18;5,18;14:40;78;15,63;0;0;3,22
17/09/2007;22,75;30,75;14:10;17,05;5:00;75,8;93,4;4:00;41,4;14:00;1,18;297,6;4,94;15:07;67,99;17,68;0;0;3,76
18/09/2007;22,93;29,8;12:30;16,58;5:40;68,43;93,5;0:30;32,05;10:20;1,77;81,9;6,97;13:04;56,96;21,07;0;0;4,56
19/09/2007;22,52;26,86;14:00;19,76;0:30;76,7;90,5;3:40;56,48;14:20;1,89;67,72;6,68;11:59;78,1;13,41;0;0;3,17
20/09/2007;21,63;25,99;15:00;17,83;2:20;76,6;93,1;3:00;50,06;15:20;1,26;54;5,62;14:43;67,95;10,68;0;0;2,59
21/09/2007;20,3;25,59;13:40;16,11;22:30;80,3;93,6;23:30;62,07;19:40;1,65;19,79;7,73;19:42;235,7;10,76;19,6;12,07;2,5
22/09/2007;19,28;24,31;15:40;15,37;6:20;78,2;94,1;5:30;50,4;15:10;1,12;231,6;3,84;13:36;76,7;16,12;3,2;0,34;2,92
23/09/2007;19,98;24,78;15:00;16,51;6:00;81,9;94,7;6:50;56,29;14:20;1,04;50,13;5,07;15:21;79,2;11,94;0;0;2,43
24/09/2007;21,32;27,68;13:10;16,11;6:00;72;94,6;0:50;44,01;13:10;1,44;237,4;4,62;13:37;133,3;20,68;0,2;0;3,83
25/09/2007;21,85;30,42;15:40;15,77;6:20;74,8;92,5;22:30;34,31;15:40;1,07;351,4;5,64;11:33;61,65;20,55;0;0;3,88
26/09/2007;20,19;23,06;12:50;16,78;2:30;78,4;96,7;6:00;60,54;15:00;1,25;86,9;4,74;6:55;79,2;9,72;0;0;2,11
27/09/2007;19,74;25,5;14:40;15,38;5:30;64,83;92,8;5:20;29,44;14:00;1,38;65,12;6,12;11:03;39,34;20,09;0;0;3,67
28/09/2007;20,09;24,83;13:10;15,84;5:40;64,8;86,2;0:00;44,43;12:30;1,02;87,8;5,7;9:51;160,2;17,76;0;0;3,09
29/09/2007;21,29;28,5;14:50;15,11;5:40;69,73;94,7;6:10;33,51;15:50;1,11;226,7;5,31;16:27;86,8;20,48;0,2;0;3,67
30/09/2007;21,22;27,57;15:30;16,31;0:00;64,46;90,2;22:50;35,91;12:30;1,04;257,4;5,09;13:20;125,4;20,11;0;0;3,52
01/10/2007;20,63;28,36;13:20;14,37;6:10;72,9;93,2;23:40;38,4;13:10;1,09;121,9;4,9;16:45;77;19,41;0;0;3,46
02/10/2007;19,18;22,82;10:20;14,91;4:10;85,7;94,9;23:20;66,43;10:20;0,98;29,1;4,4;10:52;77,6;5;1;0;1,43
03/10/2007;19,8;24,69;13:30;15,77;22:20;81,9;95,9;1:30;51,96;17:20;0,89;338,6;6,43;14:34;118,8;14,27;3,8;0,86;2,51
04/10/2007;17,74;23,58;12:30;14,52;23:40;83,8;96,4;5:40;51,21;13:20;0,8;214,6;5,57;12:15;71,6;10,94;0,6;0;2,07
05/10/2007;18,86;25,43;14:40;12,59;6:20;71,5;93,9;1:30;40,75;12:10;1,31;236,9;5,12;15:33;137,5;19,19;0,2;0;3,22
06/10/2007;20,6;27,68;13:10;14,99;6:10;61,57;84,4;3:00;31,23;13:20;1,28;243,8;4,29;14:18;104;17,17;0;0;3,39
