Fecha;Temp Media (ºC);Temp Max (ºC);Hora Temp Max;Temp Mínima (ºC);Hora Temp Min;Humedad Media (%);Humedad Max (%);Hora Hum Max;Humedad Min (%);Hora Hum Mín;Velviento (m/s);DirViento (º);VelVientoMax (m/s);Hora VelMax;Dir viento Vel Max (º);Radiación (MJ/m2);Precipitación (mm);PePMon;EtPMon
12/01/2004;12,75;21,62;14:40;6,13;4:20;69,13;89,6;22:20;38,62;14:40;1,15;84,9;3,37;14:56;42,64;11,07;0;0;1,57
13/01/2004;13,57;23,02;14:40;5,8;3:40;53,17;84,1;3:50;21,17;12:30;1,14;84,4;3,29;10:06;86,1;11,19;0;0;1,84
14/01/2004;13,49;19,59;14:50;7,83;7:00;50,65;69,43;7:00;33,75;15:00;1,54;43,44;6,36;17:34;324,8;11,2;0;0;1,89
15/01/2004;11,3;14,96;12:00;8,03;23:40;68,4;90;23:50;49,34;13:30;1,25;117,9;3,93;15:31;125,6;7,63;0;0;1,22
16/01/2004;10,67;17,97;13:20;4,93;6:10;79,5;93,6;6:20;53,5;13:20;0,95;144,8;4,18;14:13;243,5;11,11;0;0;1,18
17/01/2004;11,48;18,71;14:40;6,47;1:40;61,49;86,3;1:50;30,44;13:50;1,53;95,3;4,61;13:08;230,9;11,68;0;0;1,84
18/01/2004;9,59;12,66;13:10;6,61;23:50;42,51;69,79;5:40;25,59;15:50;3,13;8,29;10,47;15:11;346,1;11,64;0;0;2,42
19/01/2004;6,28;11,44;15:00;1,89;23:00;40,42;57,01;4:30;23,42;15:00;1,63;50,78;6,17;10:54;334,3;11,98;0;0;1,7
20/01/2004;6,65;12,93;13:10;0,26;5:50;42,2;67,28;19:10;17,26;13:20;1,39;115;5,4;14:28;228,2;11,21;0;0;1,64
21/01/2004;9,27;17,56;14:20;2,57;6:00;49,14;78,6;22:40;23;13:00;1,18;120;5,14;15:33;255,1;11,82;0;0;1,68
22/01/2004;9,63;18,23;14:10;2,97;0:40;55,81;83,6;0:50;25,57;14:20;1,25;113,2;4,06;9:48;36,64;12,12;0;0;1,74
23/01/2004;14,04;23,29;15:20;6,36;0:00;39,65;69,89;0:00;17,24;14:50;1,49;67,89;7,15;22:08;0,29;11,87;0;0;2,45
24/01/2004;15,22;21,61;14:50;10,52;4:30;53,94;73,5;22:50;36,05;15:00;1,29;126,5;4,05;13:52;231,7;11,55;0;0;1,95
25/01/2004;12,78;19,4;12:40;8,03;22:50;65,78;85,6;23:00;43,5;11:50;1,64;129,2;5,8;13:46;165,9;12,24;0;0;1,89
26/01/2004;13,97;21,01;13:30;5,6;6:50;59,33;88,8;5:10;33,75;13:30;1,69;203,7;7,7;16:44;310,1;10,97;0;0;2,1
27/01/2004;16,28;20,28;15:20;12,21;6:50;52,46;67,37;6:40;34,65;12:30;3,11;235,4;9,47;20:57;262,1;6,35;0;0;3,06
28/01/2004;11,08;16,92;0:10;3,44;23:50;67,46;92,6;23:50;30,12;15:00;1,63;104,1;6,57;0:04;275,4;5,61;1;0;1,78
29/01/2004;7,06;15,08;13:20;0,68;5:30;72,6;94,3;3:40;13,53;13:10;0,97;101;2,78;16:09;282,3;12,24;0;0;1,53
30/01/2004;7,46;13,81;15:40;1,96;5:20;72;90,8;0:20;48,12;15:30;1,14;75,1;4,11;12:40;354,5;10,97;0;0;1,3
31/01/2004;9,74;16,9;12:50;2,97;2:00;78,2;92,9;2:10;51,42;12:50;1;169,2;4,66;13:27;254,5;10,54;0;0;1,34
01/02/2004;13,31;20,4;12:40;7,02;3:20;71,2;89,2;3:20;45,92;12:50;1,06;121,2;4,3;14:20;271,6;12,29;0;0;1,68
02/02/2004;13,3;20,47;15:30;8,7;0:30;77,3;94,1;23:50;54,11;14:30;0,87;38,08;3,66;15:41;322,1;9,55;0;0;1,43
03/02/2004;11,09;16,29;13:20;5,94;6:20;89,1;96,2;4:00;71,9;13:20;1,19;24,18;3,95;15:26;22,77;12,23;0,2;0;1,3
04/02/2004;11,28;18,44;12:40;7,61;19:20;84,7;95,9;5:10;53,91;13:00;1,22;38,45;4,64;14:30;21,51;13,07;0;0;1,63
05/02/2004;9,17;14,94;16:00;5,67;21:50;83,5;95,1;1:40;67,19;15:30;1,2;55,98;3,85;14:45;338,5;13,24;0;0;1,35
06/02/2004;8,84;18,44;13:30;2,69;7:30;80,7;96,7;7:40;40,45;15:00;1;166,5;4,21;15:36;233;14,39;0,2;0;1,69
07/02/2004;10,7;21,53;14:10;2,91;6:10;72,9;95,6;23:10;31,37;13:30;1,03;137,8;4,54;14:13;294,8;14,31;0,2;0;1,98
08/02/2004;10,33;12,06;15:40;8,7;6:50;79,2;95,4;0:10;66,97;17:10;1,27;45,23;3,92;1:39;44,43;3,03;0;0;0,94
09/02/2004;10,55;12,34;14:10;9,37;7:00;77,4;88,5;23:20;68,27;1:20;1,22;38,42;4,18;13:45;6,83;3,4;0;0;1
10/02/2004;10,43;14,82;13:20;4,79;23:10;75;91,3;6:20;44,53;16:20;2,3;43,54;7,22;14:36;49,1;11,94;0;0;1,97
11/02/2004;7,84;17,04;15:20;1,76;7:00;67,71;89,1;23:00;34,64;14:40;1,13;81,3;4,49;16:01;227,8;14,75;0;0;1,85
12/02/2004;11,23;21,6;14:20;3,38;2:50;50,48;88,1;0:50;12,24;12:50;1,2;106,7;5,72;15:33;118,6;15,33;0;0;2,45
13/02/2004;9,42;17,84;14:50;3,31;23:40;58,72;89,5;23:50;35,26;11:50;1,22;40,75;4,93;12:37;51,11;14,75;0;0;1,99
14/02/2004;8,85;16,5;13:30;2,9;0:20;77,1;92,9;23:10;48,51;13:20;1,05;257,5;5,83;14:07;214,4;13,98;0;0;1,68
15/02/2004;10,25;18,37;13:50;3,64;3:20;73,6;93,3;0:50;44,03;13:30;1,2;105,5;5,82;14:52;233,9;13,55;0;0;1,89
16/02/2004;11,89;19,52;13:40;4,79;1:40;63,94;91,4;0:00;28,21;12:00;1,5;75,1;5,64;14:47;180,1;15,02;0;0;2,41
17/02/2004;9,11;15,21;13:20;4,11;23:50;77,8;95;6:20;41,28;13:20;1,11;91,4;4,49;12:09;30,27;12,27;0;0;1,68
18/02/2004;8,24;13,33;13:20;1,55;6:50;73;93,3;7:10;43,79;14:50;1,23;132,9;5,8;11:03;197,9;12,03;0;0;1,61
19/02/2004;7,67;10,99;15:50;2,43;6:50;76,2;90,3;5:50;60,61;10:50;1,38;77,9;5,86;21:37;108;6,62;0;0;1,2
20/02/2004;8,59;10,12;16:40;7,29;6:40;89,9;94,4;11:10;82,7;2:50;1,8;46,16;6,26;11:26;55,41;1,03;8,8;4,75;0,71
21/02/2004;11,16;16,79;16:30;5,87;23:10;79,3;94,8;6:30;46,26;21:20;1,72;221,3;9,69;14:24;171,7;8,83;1,6;0;1,85
22/02/2004;9,32;15,62;14:30;1,29;5:40;62,84;88,2;6:30;34,1;12:50;1,83;161,2;6,75;15:57;208,6;16,44;0;0;2,35
23/02/2004;9,94;16,9;12:20;3,1;6:50;73,2;91,4;7:10;45,47;11:40;1,38;160,1;5,16;14:34;194,1;12,65;0;0;1,94
24/02/2004;10,11;14,35;13:50;5,87;0:50;86,6;94;23:40;62,22;12:50;1,34;55,88;5,12;14:21;25,76;6,81;0,8;0;1,32
25/02/2004;9,93;15,97;12:20;5,88;0:00;88,3;96,2;7:30;64,56;12:40;1,28;175,8;6,9;16:40;282,6;9,86;3,2;0,34;1,5
26/02/2004;10,61;16,31;16:00;4,45;1:00;63,47;93,6;1:10;37,9;15:50;2,7;237,7;9,35;11:55;258,4;13,3;0;0;2,56
27/02/2004;7,85;13,74;14:00;1,89;4:50;55,8;89,8;5:00;31,82;12:50;3,19;243,7;11,16;15:07;252,2;17,17;0;0;2,77
28/02/2004;7,69;13,4;15:30;-1,08;6:40;39,79;80,6;6:50;20,99;10:50;2,38;256,2;9,33;12:57;260,8;17,47;0;0;2,74
29/02/2004;9,69;15,23;13:20;4,79;5:40;49,76;69,39;5:40;28,37;15:30;2,34;267,2;8,66;15:28;285,9;14,5;0;0;2,83
01/03/2004;4,64;9,64;16:00;-0,67;23:50;71,2;90,9;3:20;32,37;16:00;1,43;67,67;6,03;15:46;8,17;5,88;2,4;0;1,46
02/03/2004;3,27;9,97;13:40;-2,42;4:00;48,9;81,8;0:40;18,75;16:30;1,32;114,7;5,36;15:36;86;18,76;0;0;2,1
03/03/2004;5,04;15,08;13:20;-4,25;6:00;56,16;85,9;2:00;9,41;12:10;1,24;155,2;5,68;15:18;180,7;18,96;0;0;2,49
04/03/2004;12,19;21,95;15:00;0,68;1:00;40,72;84,5;1:10;11,7;13:10;1,33;108,4;5,31;13:48;252,9;18,55;0;0;3,13
05/03/2004;16,55;24,16;13:00;10,79;23:50;43,23;70,2;20:30;26,1;16:00;1,54;128,6;5,75;22:38;257,4;15,3;0;0;3,32
06/03/2004;15,21;21,89;14:20;9,24;5:10;49,93;72,7;5:10;29,9;14:20;2,26;222,4;8,28;10:57;284,4;17,59;0;0;3,66
07/03/2004;12,14;17,78;12:30;6,35;6:40;66,24;86,5;0:00;44,18;13:00;1,75;192;6,22;14:55;204,8;18,99;0;0;2,76
08/03/2004;12,81;21,14;12:40;4,04;6:00;68,4;93,2;6:10;34,7;12:50;1,47;53,31;6,85;21:15;46,84;17,34;0;0;2,87
09/03/2004;12,21;18,3;13:50;8,57;22:10;73,7;90,9;0:00;42,95;13:30;1,81;68,5;6,19;15:03;204;17,3;0;0;2,75
10/03/2004;13,54;21,75;14:30;5,47;1:40;62,34;94,1;3:40;27,46;14:50;1,44;183,8;6,36;14:54;2,69;16,82;0;0;3,01
11/03/2004;15,01;21,89;12:40;9,31;6:10;54,69;76;6:40;26,92;12:20;1,64;171,6;6,14;13:38;185,1;19,46;0;0;3,48
12/03/2004;14,43;23,56;14:40;7,15;6:50;68,39;89,9;0:00;33,06;14:30;1,13;63,81;7,25;14:06;203,3;19,49;0;0;3,12
13/03/2004;11,84;13,56;12:40;10,66;22:10;83;92,4;3:40;59,86;5:50;1,72;163,6;6,97;14:03;210,3;5,31;2,6;0;1,46
14/03/2004;12,02;15,17;14:40;9,71;3:00;80,9;94,6;3:40;62,35;14:40;1,92;34,84;7,02;14:10;54,99;5,91;2;0;1,54
15/03/2004;12,72;15,43;11:40;10,05;2:20;72,8;85,7;21:30;60,17;11:40;2,53;37,91;7,12;9:34;39,99;3,28;0,2;0;1,66
16/03/2004;11,57;12,34;16:50;10,46;5:20;87,6;93,6;20:30;81,7;11:00;1,12;22,89;4,51;21:05;48,08;2,27;0,6;0;0,84
17/03/2004;13,29;17,31;12:40;10,52;2:20;80,7;93,8;6:30;56,83;12:20;1,2;40,21;4,47;13:30;21,23;11,73;0;0;2,02
18/03/2004;12,67;18,03;14:20;8,43;23:40;80,1;92,1;5:30;58,3;14:20;1,09;23,03;4,43;16:32;179,4;12,6;0;0;2,07
19/03/2004;12,13;17,1;14:30;8,3;0:30;83,8;92,7;1:10;64,07;14:30;1,06;110,4;4,1;15:29;120,3;8,54;0;0;1,63
20/03/2004;13,09;21,61;12:30;5,87;4:40;76,4;95,3;6:00;44,91;12:30;1,27;175,3;5,09;15:04;219,1;18,61;0;0;2,94
21/03/2004;15,81;24,71;11:50;6,61;5:10;58,2;92,9;5:20;26,03;11:50;1,59;185,5;6,12;15:14;206,7;20,28;0,2;0;3,82
22/03/2004;13,96;20,13;13:00;5,6;23:30;61,3;89,8;22:30;21,58;14:40;2,06;72,5;6,5;13:02;3,17;17,31;0;0;3,53
23/03/2004;10,33;17,51;13:30;3,24;5:40;51,28;85;0:00;20,97;12:40;1,98;124;7,03;14:12;191;21,31;0;0;3,51
24/03/2004;10,64;16,77;11:30;2,63;4:40;65,83;87,3;4:40;38,86;9:50;2,12;78,1;6,47;14:33;117,1;12,96;0;0;2,66
25/03/2004;10,44;14,28;12:20;6,01;6:10;69,28;90,9;0:00;41,08;12:40;2,13;54,32;7,11;10:28;40,76;14,9;0;0;2,57
26/03/2004;6,57;8,56;0:10;5,8;8:50;92,1;93,8;18:20;89;13:50;2,7;41,09;6,82;2:16;68,97;2,05;20,6;12,65;0,7
27/03/2004;8,38;9,84;15:30;6,68;0:00;89,6;93,3;21:30;84,5;12:00;2,64;51,92;6,08;23:48;48,96;5,2;0;0;1,03
28/03/2004;10,02;12,01;14:40;8,37;2:40;90,9;93,8;13:50;87,4;20:10;3,73;51,91;11,84;23:25;45,78;3,44;2,2;0;0,94
29/03/2004;11,47;15,64;13:30;8,36;8:30;81,2;94,4;2:20;53,55;12:50;2,48;80,6;10,28;3:16;64,44;10,29;23;14,19;2,21
30/03/2004;12,69;17,45;14:30;8,57;23:30;54,35;73,3;23:30;34,38;14:50;2,85;233,3;8,06;18:30;249,1;17,19;0;0;3,64
31/03/2004;11,97;17,65;12:00;5,13;5:50;65,22;89,3;6:00;35,93;12:30;1,67;166,1;6,82;13:46;171;19,74;0;0;3,16
01/04/2004;12,35;17,92;12:00;5,54;6:00;69,69;87,8;22:30;45,13;11:40;1,86;154,9;7,75;15:54;171,5;23,32;0;0;3,42
02/04/2004;13,5;18,4;15:10;7,56;22:30;51,09;86,4;0:00;24,02;15:00;2,34;243,2;9,43;15:19;241,7;16,52;0;0;3,56
03/04/2004;11,89;18,71;13:20;4,52;3:00;57,63;85,5;4:20;32,55;10:20;1,48;168,6;6,37;15:14;218,5;23,87;0;0;3,56
04/04/2004;13,39;21,62;12:30;4,66;5:20;60,02;89,6;5:40;30,98;14:40;1,43;140,2;5,38;13:11;197,8;23,56;0;0;3,79
05/04/2004;13,85;23,08;13:30;6,14;1:40;56,93;86,8;1:50;28,87;13:40;1,42;115,1;4,5;17:03;235,6;21,84;0;0;3,85
06/04/2004;16,18;26,04;12:30;5,94;3:20;51,79;82,2;3:20;21,7;11:50;1,39;162,5;5,78;14:07;194,4;22,51;0;0;4,3
07/04/2004;17,63;24,57;11:20;12,27;0:00;57,74;85,2;19:20;31,37;10:50;1,91;59,68;5,87;13:20;138,2;23,98;0;0;4,6
08/04/2004;13,97;18,12;12:10;11,87;3:10;77,5;91,7;23:40;59,4;12:10;1,63;43,86;5,34;11:44;354,5;11,87;0,4;0;2,32
09/04/2004;10,21;13,15;0:00;8,5;23:50;87,4;93,6;1:20;79,4;15:10;1,9;52,34;5,8;9:33;27,89;5,32;17,2;10,5;1,21
10/04/2004;7,93;10,99;12:10;6,41;14:40;82,9;89,6;15:00;69,14;12:00;1,55;41,39;6,04;12:25;18,56;7,46;4,8;1,69;1,43
11/04/2004;7,68;9,71;15:50;4,32;0:00;73,9;88,3;0:00;60,41;16:40;1,32;47,68;5,71;11:35;25,3;8,22;0,6;0;1,51
12/04/2004;10,17;16,51;14:50;1,7;5:00;65,06;93;5:10;32,96;12:30;1,34;151,9;5,44;10:40;255;18,03;0;0;2,89
13/04/2004;10,64;17,04;12:30;5,07;4:10;64,47;89,9;0:00;30,99;12:30;1,39;109,2;5,21;15:31;122;22,83;0;0;3,4
14/04/2004;10,56;15,63;15:20;4,05;1:40;68,04;91,3;0:40;38,12;10:00;2,45;60,99;6,83;11:21;52,48;22,61;0;0;3,47
15/04/2004;10,89;15,03;10:10;7,22;2:10;80,3;94,9;19:50;55,78;10:10;2,63;29,84;8,14;15:58;68,84;10,93;48,8;29;2,25
16/04/2004;13,58;19,01;16:10;8,97;4:00;65,81;89,9;1:10;48,52;17:10;2,17;238,7;9,9;14:15;268,6;10,22;3,2;0,34;2,6
17/04/2004;14,01;19,72;12:20;8,03;0:00;63,09;81,8;5:30;39,94;19:40;1,34;165;5,4;13:54;205,1;22,88;0;0;3,69
18/04/2004;14,28;20,74;13:40;7,7;0:20;53,56;77,2;0:00;28,68;13:00;2,23;222,9;10,66;18:17;276,6;22,59;0;0;4,35
19/04/2004;14,39;19,46;15:10;9,11;6:00;50,22;76;6:00;27,26;14:50;2,04;260,4;6,34;11:59;283,7;20,71;0;0;4,05
20/04/2004;14,74;22,02;12:40;7,43;4:40;58;83,6;23:40;32,74;12:30;1,43;164;5,99;11:22;226,9;26,53;0;0;4,33
21/04/2004;15,88;23,76;13:20;9,31;0:50;67,18;85,8;1:30;40,23;12:30;1,5;129,3;6,29;12:33;211,1;25,34;0;0;4,36
22/04/2004;15,96;21,48;13:50;8,98;4:40;50,75;91,1;4:50;20,43;11:10;2,43;358,6;8,81;14:26;326,5;26,53;0;0;4,96
23/04/2004;14,4;20,87;13:20;7,42;5:10;53,11;86,2;0:00;29,49;12:20;1,62;130,4;6,19;15:47;245,9;26,98;0;0;4,41
24/04/2004;15,06;21,68;11:50;8,1;3:20;59,76;86,2;0:00;32,19;13:00;1,66;178,2;5,93;10:12;250,9;26,97;0;0;4,51
25/04/2004;16,86;24,57;12:10;8,31;4:50;56,9;86,5;2:50;24,35;10:00;1,59;174;6,12;12:52;179,3;27,32;0;0;4,93
26/04/2004;15,2;22,75;12:20;8,5;4:40;61,84;88,1;3:10;31,86;17:40;1,48;110,7;6,17;10:48;295,9;26,65;0;0;4,51
27/04/2004;15,53;23,08;14:00;6,27;5:20;51,86;88,3;5:30;27,19;11:40;1,72;77,2;6,34;15:58;83,3;27,05;0;0;4,75
28/04/2004;13,35;17,06;10:30;9,44;2:50;68,87;94,4;23:40;39,8;10:40;1,28;4,48;5,43;17:05;199,5;7,33;4;1,03;2,03
29/04/2004;16,23;22,63;14:30;11;22:20;62,79;94,3;0:30;29,69;16:20;1,97;228,7;7,59;16:07;290,7;21,97;0,2;0;4,35
30/04/2004;15,36;21,14;13:40;8,36;23:30;47,66;78,7;2:10;26,72;13:00;2,98;244,2;9,4;9:20;253,6;27,54;0;0;5,26
01/05/2004;13,75;19,66;13:50;6,35;5:10;56,92;81,5;5:10;33,42;12:30;1,62;156,1;6,12;13:57;186,6;21,79;0;0;3,85
02/05/2004;14,38;20,34;12:50;9,58;5:40;68,55;86,2;19:00;41,48;10:40;1,75;99,1;6,59;22:23;131,7;16,26;0,6;0;3,34
03/05/2004;13,8;19,07;14:50;10,73;3:50;72,8;87,1;1:40;42,96;15:00;1,91;17,47;6,65;11:59;303,1;12,78;1;0;2,96
04/05/2004;14,29;20,07;14:30;11,19;5:20;64,94;88;6:00;40,72;14:40;1,43;136,1;6,33;10:21;340,7;12,1;0,6;0;2,8
05/05/2004;16,68;21,16;14:20;12,81;0:10;48,92;65,74;0:20;35,25;14:20;4,42;237,8;9,93;15:01;268,8;18,16;0;0;5,17
06/05/2004;17,62;22,16;14:00;12,21;5:10;42,63;63,65;5:10;26,31;16:00;3,15;277,6;11,5;10:05;271,8;27,42;0;0;5,83
07/05/2004;15,98;20,67;14:40;11,19;1:40;52,99;71,1;21:00;38,01;15:40;1,52;162,6;5,98;14:50;205,7;22,33;0;0;4,11
08/05/2004;15;19,79;12:10;9,64;0:00;52,96;84,3;0:00;26,65;11:40;1,51;156,6;5,98;15:11;200,7;21,61;0;0;3,98
09/05/2004;14,76;20,53;12:00;7,49;5:10;65,64;90,9;2:40;37,2;11:10;1,55;168,5;6,12;12:14;175,5;22,46;0;0;3,93
10/05/2004;15,39;20,13;11:50;10,79;5:00;64,46;86,3;20:40;39,97;11:50;1,52;77,8;5,3;22:02;146,2;16,49;0,2;0;3,34
11/05/2004;12,31;14,69;15:20;10,05;23:00;79,2;93,2;22:50;58,27;13:40;1,61;63,29;5,56;1:33;171,3;9,51;2,2;0;2,01
12/05/2004;13,79;18,78;13:00;10,25;0:10;68,95;92,7;0:00;44,78;12:40;1,32;185,4;4,97;15:06;234,2;15,14;0,6;0;2,9
13/05/2004;14,79;21,62;10:10;9,92;2:00;71,6;89,6;3:30;40,78;10:10;0,98;143,4;5,34;11:46;124,8;14,61;0,4;0;2,94
14/05/2004;14,68;20,14;12:20;10,25;5:00;75,5;90,5;15:20;54,59;12:30;1,9;60,07;6,98;12:58;128,5;16,29;3,4;0,52;3,15
15/05/2004;14,65;20,06;14:20;8,17;0:00;67,72;93,9;6:00;37;14:50;1,81;61,02;7,09;14:47;58,59;21,86;0;0;3,94
16/05/2004;15,21;22,07;14:20;8,17;0:00;62,01;87,5;0:40;35,7;13:50;1,67;82,3;5,83;11:45;42,16;27,57;0;0;4,7
17/05/2004;16,39;22,96;12:20;9,11;2:00;58,91;87,3;4:50;32,4;10:50;1,77;69,95;7,54;10:55;60,99;28,53;0;0;5,02
18/05/2004;16,65;23,35;14:20;8,91;3:30;55,34;89,6;4:10;29,61;14:30;2,31;55,92;7,52;11:16;63;27,21;0;0;5,21
19/05/2004;17,1;23,23;12:30;10,12;4:10;52,31;83,7;3:20;26,17;12:30;2,18;55,44;7,1;9:57;57,15;28,27;0,2;0;5,39
20/05/2004;17,43;23,83;14:40;9,17;5:00;49,71;83,7;0:00;27,32;14:30;2,19;50,35;6,97;9:51;59,95;27,62;0;0;5,37
21/05/2004;15,86;20,47;16:20;11,4;4:40;69,51;89,2;22:30;48,65;15:00;1,32;80,5;9,23;23:29;236;11,82;5,2;2,02;2,68
22/05/2004;17,15;21,82;13:50;12,48;0:00;75,6;94,4;3:10;52,08;13:50;2;199,7;8,11;13:10;195,2;25,55;0,8;0;4,4
23/05/2004;16,5;21,89;14:10;10,46;4:10;76,7;94,8;5:30;55,06;14:10;1,75;78,8;7,25;15:37;125,1;17,73;0;0;3,4
24/05/2004;16,85;21,35;12:30;11,87;23:40;63,4;89,8;3:50;40,92;10:20;1,82;78,6;5,72;15:50;128,6;14,89;0;0;3,4
25/05/2004;15,6;20,13;12:30;10,05;4:00;69,94;87,1;23:40;48,16;12:20;1,06;150,8;6,01;13:07;143,9;10,77;0;0;2,46
26/05/2004;16,33;21,6;11:10;12,34;3:00;77,4;93,6;23:50;48,08;11:10;1,23;191,2;6,45;13:10;195,5;16,17;2,8;0;3,19
27/05/2004;17,81;24,5;12:50;11,2;4:50;72;94,5;1:40;49,09;12:40;1,18;132,9;5,66;14:44;191,3;20,39;0;0;3,85
28/05/2004;20,45;26,17;11:30;13,35;4:10;65,17;92,4;4:20;38,73;11:10;1,35;199,8;5,47;14:32;220;22,17;0;0;4,49
29/05/2004;23,04;28,94;10:20;15,91;0:00;53,39;83,5;5:30;30,55;10:20;1,51;145,2;5,83;12:09;127,9;23,25;0;0;5,2
30/05/2004;22,16;29,28;12:00;15,04;3:20;58,76;85;4:00;30,82;16:20;1,46;115,6;6,04;12:41;27,25;23,05;0;0;5,13
31/05/2004;22,25;30,47;13:40;14,23;5:00;62,5;90,8;4:30;32,5;13:20;1,44;128,2;6,39;15:29;205,5;27,12;0;0;5,67
01/06/2004;23,13;32,16;13:00;15,18;4:00;54,6;88,7;4:00;19,66;12:20;1,2;186,5;5,8;13:07;232,2;24,73;0;0;5,53
02/06/2004;24,53;32,7;11:50;14,9;4:40;46,45;79,9;4:50;20,41;11:30;1,65;170,3;6,44;13:48;226,5;28,14;0;0;6,47
03/06/2004;22,28;29,8;13:20;14,77;4:50;61,58;87,9;23:20;34,81;10:50;1,6;291,3;5,86;11:01;23,71;27,45;0;0;5,76
04/06/2004;20,73;27,25;13:10;14,1;4:40;65,06;91,3;3:00;42,72;13:00;1,56;173,3;9,4;11:31;51,07;28,11;0;0;5,39
05/06/2004;22,78;29,53;15:40;14,37;4:30;57,5;83,5;4:50;36,36;11:50;1,84;205,8;6,57;12:02;218,4;28,01;0;0;5,94
06/06/2004;23,4;30,34;13:10;16,92;4:20;67,93;89;23:30;44,32;14:50;1,91;7,84;8,08;20:15;183,1;24,49;0;0;5,49
07/06/2004;22,28;27,46;15:10;17,86;23:10;55,84;88,2;0:00;26,09;14:40;2,47;52,75;7,23;12:35;52,71;22,48;0;0;5,66
08/06/2004;21,64;26,87;11:00;17,06;3:10;56,23;75,3;23:50;31,17;11:00;2,47;57,41;8,78;10:51;25,63;18,38;0;0;5,16
09/06/2004;22,1;28,54;15:20;16,38;0:00;52,82;80,1;0:00;25,82;15:20;2,26;40;7,13;15:00;51,44;22,83;0;0;5,79
10/06/2004;22,24;29,2;14:00;15,16;2:20;49,31;82,5;4:30;25,75;12:50;1,65;68,92;5,79;9:18;82,4;27,26;0;0;5,89
11/06/2004;22,26;29,94;12:40;14,43;4:50;46,74;72,9;3:40;20;12:40;1,36;356,3;6,58;14:43;222,7;27,26;0;0;5,83
12/06/2004;22,78;30,07;13:30;15,44;2:30;46,04;69,39;4:40;23,85;11:50;1,6;168,8;6,24;14:11;234,2;27,66;0;0;6,11
13/06/2004;22,86;31,01;11:40;16,58;5:10;50,33;78,6;0:00;23,92;13:30;1,63;80,6;6,25;15:10;129,5;23,92;0;0;5,77
14/06/2004;18,51;25,91;12:40;13,43;23:10;66,05;91,3;21:30;29,47;14:10;1,84;77,8;8,9;18:10;52,08;19,98;7,2;3,59;4,64
15/06/2004;17,9;23,76;13:00;10,66;4:40;66,15;92,4;1:10;37,2;12:30;1,52;91;6,1;14:01;79,6;27,19;0;0;4,9
16/06/2004;20,76;27,73;12:50;14,16;3:30;50,74;82,7;0:10;25,68;13:00;1,86;126,9;6,39;14:43;187,9;28,34;0;0;5,97
17/06/2004;24,09;31,96;13:50;13,76;4:20;42,99;80,8;3:30;21,22;11:50;1,6;132,2;6,53;14:12;191,8;29,19;0;0;6,45
18/06/2004;26,19;34,25;11:10;16,45;4:10;35,4;66,46;3:40;16,96;12:10;2,24;178,2;8,6;14:39;176,2;29,53;0;0;7,62
19/06/2004;26,54;32,63;15:50;19,21;4:10;29,33;51,16;4:10;13,72;15:40;2,08;256,2;8,11;10:36;337,7;28,68;0;0;7,37
20/06/2004;23,04;28,13;13:50;16,99;23:40;45,72;66,26;23:30;31,43;9:20;1,91;112;6,87;11:15;77;25,23;0;0;5,81
